"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"14856","Robin Koch","DEF","Leeds",0,0,0,0,0,0,491,172,0,0,0,0,"2021-02-23T18:00:00Z",0,16,0,0,0,0,25,0,21865,0,3,0,0,-358,31,389,43,"True",0,25
"14857","Fabio Silva","FWD","Wolves",1,0,0,2,0,0.5,504,248,0,0,2.1,0,"2021-02-19T20:00:00Z",3,10,0,0,0,0,25,0,84797,0,1,20,1,-3952,4432,8384,52,"True",0,25
"14858","Marcus Bettinelli","GK","Fulham",0,0,0,0,0,0,183,243,0,0,0,0,"2021-02-20T20:00:00Z",0,15,0,0,0,0,25,0,2003,0,1,0,0,-17,0,17,43,"True",0,25
"14859","Fernando Marçal","DEF","Wolves",0.4,0,0,4,0,10,505,248,0,0,1.4,4.4,"2021-02-19T20:00:00Z",22,10,0,0,0,0,25,0,7103,0,1,0,1,6,82,76,47,"True",0,25
"14860","César Azpilicueta","DEF","Chelsea",6.7,0,1,17,0,2.4,102,246,1,0,2.2,19.6,"2021-02-20T12:30:00Z",90,16,0,0,0,0,25,0,387418,1,1,0,3,24863,38699,13836,57,"False",0,25
"14861","Joachim Andersen","DEF","Fulham",5.2,0,1,27,1,11.3,571,243,0,0,3.5,19.6,"2021-02-20T20:00:00Z",90,15,0,0,0,0,25,0,9239,0,1,4,7,2925,3812,887,45,"True",0,25
"14862","Matt Targett","DEF","Aston Villa",3.7,0,0,17,0,31.3,42,240,2,0,6,22.8,"2021-02-21T14:05:00Z",90,9,0,0,0,0,25,0,830180,2,1,6,1,94696,123523,28827,49,"True",0,25
"14863","James Trafford","GK","Man City",0.5,0,0,0,0,0,595,239,0,0,0,0,"2021-02-21T16:30:00Z",0,1,0,0,0,0,25,0,7175,1,0,0,0,-359,97,456,40,"False",0,25
"14864","Chris Wood","FWD","Burnley",0.4,0,0,0,0,0,91,242,0,0,0,0,"2021-02-20T15:00:00Z",0,18,0,0,0,0,25,0,70318,0,0,0,0,-7288,469,7757,62,"True",0,25
"14865","Nick Pope","GK","Burnley",4.7,0,2,26,1,0,96,242,0,0,1.1,11.2,"2021-02-20T15:00:00Z",90,18,0,0,0,0,25,2,1272462,0,0,0,8,194,40600,40406,56,"True",0,25
"14866","Daniel Castelo Podence","MID","Wolves",0,0,0,0,0,0,469,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,85346,0,1,0,0,-7106,47,7153,53,"True",0,25
"14870","Matt Phillips","MID","West Brom",2.1,0,0,1,0,0.1,411,242,0,0,0.2,0,"2021-02-20T15:00:00Z",31,4,0,0,0,0,25,0,3656,0,0,2,1,-8,119,127,51,"False",0,25
"14871","Scott Dann","DEF","Crystal Palace",2,0,0,0,0,0,486,241,0,0,0,0,"2021-02-22T20:00:00Z",0,3,0,0,0,0,25,0,41165,2,1,0,0,-840,916,1756,43,"False",0,25
"14872","Ainsley Maitland-Niles","DEF","West Brom",1.1,0,0,20,1,12.4,15,242,0,0,3,12,"2021-02-20T15:00:00Z",90,4,0,0,0,0,25,0,61245,0,0,6,6,1955,3350,1395,46,"False",0,25
"14873","Kieran Gibbs","DEF","West Brom",0,0,0,0,0,0,407,242,0,0,0,0,"2021-02-20T15:00:00Z",0,4,0,0,0,0,25,0,13318,0,0,0,0,-352,113,465,43,"False",0,25
"14875","Thomas McGill","GK","Brighton",0,0,0,0,0,0,662,241,0,0,0,0,"2021-02-22T20:00:00Z",0,6,0,0,0,0,25,0,3402,2,1,0,0,2439,2892,453,39,"True",0,25
"14876","Stuart Dallas","DEF","Leeds",12,0,0,11,0,2.3,200,248,1,0,1,7.4,"2021-02-19T20:00:00Z",90,20,0,0,0,0,25,0,1752844,0,1,0,2,451580,485670,34090,50,"False",0,25
"14877","Stuart Dallas","DEF","Leeds",12,0,3,38,1,11.6,200,172,0,1,7.8,49.8,"2021-02-23T18:00:00Z",90,16,0,0,0,0,25,0,1752844,0,3,17,15,451580,485670,34090,50,"True",0,25
"14878","Alexis Mac Allister","MID","Brighton",2,0,0,5,0,5.7,80,241,1,0,4.2,2.6,"2021-02-22T20:00:00Z",67,6,0,0,0,0,25,0,3122,2,1,34,2,68,185,117,53,"True",0,25
"14880","Arthur Masuaku","DEF","West Ham",0,0,0,0,0,0,442,247,0,0,0,0,"2021-02-21T12:00:00Z",0,17,0,0,0,0,25,0,32553,1,2,0,0,-732,48,780,43,"True",0,25
"14881","Connor Wickham","FWD","Crystal Palace",0,0,0,0,0,0,136,241,0,0,0,0,"2021-02-22T20:00:00Z",0,3,0,0,0,0,25,0,48109,2,1,0,0,-2214,990,3204,44,"False",0,25
"14882","Scott Carson","GK","Man City",0.5,0,0,0,0,0,608,239,0,0,0,0,"2021-02-21T16:30:00Z",0,1,0,0,0,0,25,0,5393,1,0,0,0,2789,3395,606,39,"False",0,25
"14883","DeAndre Yedlin","DEF","Newcastle",0,0,0,0,0,0,335,245,0,0,0,0,"2021-02-21T19:00:00Z",0,13,0,0,0,0,25,0,16123,1,3,0,0,-870,0,870,43,"False",0,25
"14884","Glenn Murray","FWD","Brighton",0,0,0,0,0,0,53,241,0,0,0,0,"2021-02-22T20:00:00Z",0,6,0,0,0,0,25,0,6552,2,1,0,0,-40,0,40,48,"True",0,25
"14885","Vicente Guaita","GK","Crystal Palace",3.4,0,0,16,0,0,128,241,1,0,3.7,36.6,"2021-02-22T20:00:00Z",90,3,0,0,0,0,25,4,256022,2,1,0,3,-7653,4531,12184,48,"False",0,25
"14887","Danny Ward","GK","Leicester",0.5,0,0,0,0,0,223,240,0,0,0,0,"2021-02-21T14:05:00Z",0,2,0,0,0,0,25,0,13059,2,1,0,0,-162,99,261,43,"False",0,25
"14893","Moussa Sissoko","MID","Spurs",0.8,0,0,0,0,0,385,247,0,0,0,0,"2021-02-21T12:00:00Z",0,19,0,0,0,0,25,0,31185,1,2,0,0,-705,220,925,47,"False",0,25
"14894","Claudio Gomes","MID","Man City",0.5,0,0,0,0,0,659,239,0,0,0,0,"2021-02-21T16:30:00Z",0,1,0,0,0,0,25,0,206,1,0,0,0,19,54,35,45,"False",0,25
"14895","Kurt Zouma","DEF","Chelsea",0.9,0,0,13,0,1.2,110,246,1,0,4.2,23.4,"2021-02-20T12:30:00Z",90,16,0,0,0,0,25,0,718609,1,1,17,2,-36099,4395,40494,54,"False",0,25
"14896","Patrick Cutrone","FWD","Wolves",0,0,0,0,0,0,626,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,487,0,1,0,0,-47,0,47,59,"True",0,25
"14897","Mason Holgate","DEF","Everton",1.7,0,0,20,1,0.6,165,244,0,0,0.9,8,"2021-02-20T17:30:00Z",90,11,0,0,0,0,25,0,62086,2,0,0,6,-4272,1525,5797,48,"False",0,25
"14898","Stephen Henderson","GK","Crystal Palace",0,0,0,0,0,0,578,241,0,0,0,0,"2021-02-22T20:00:00Z",0,3,0,0,0,0,25,0,39351,2,1,0,0,-1314,498,1812,40,"False",0,25
"14899","Mbwana Samatta","FWD","Aston Villa",0,0,0,0,0,0,49,240,0,0,0,0,"2021-02-21T14:05:00Z",0,9,0,0,0,0,25,0,2799,2,1,0,0,-11,0,11,59,"True",0,25
"14900","Ben Davies","DEF","Spurs",1.8,0,0,0,0,0,395,247,0,0,0,0,"2021-02-21T12:00:00Z",0,19,0,0,0,0,25,0,70326,1,2,0,0,4238,8138,3900,46,"False",0,25
"14902","Charlie Taylor","DEF","Burnley",1.8,0,0,20,1,2.8,97,242,0,0,0.6,1.6,"2021-02-20T15:00:00Z",90,18,0,0,0,0,25,0,135573,0,0,2,6,-261,5921,6182,44,"True",0,25
"14903","Marc Albrighton","MID","Leicester",1.5,0,0,0,0,0,221,240,0,0,0,0,"2021-02-21T14:05:00Z",0,2,0,0,0,0,25,0,9300,2,1,0,0,-196,173,369,52,"False",0,25
"14904","Cyrus Christie","DEF","Fulham",0,0,0,0,0,0,179,243,0,0,0,0,"2021-02-20T20:00:00Z",0,15,0,0,0,0,25,0,2193,0,1,0,0,-17,0,17,42,"True",0,25
"14908","Willy Boly","DEF","Wolves",0,0,0,0,0,0,458,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,99686,0,1,0,0,-6535,65,6600,54,"True",0,25
"14909","Conor Gallagher","MID","West Brom",1.7,0,0,12,1,12.1,544,242,0,0,3,16,"2021-02-20T15:00:00Z",90,4,0,0,0,0,25,0,4720,0,0,2,3,457,740,283,55,"False",0,25
"14910","Dwight McNeil","MID","Burnley",3.3,0,0,4,1,17.3,100,242,0,0,2.9,9.8,"2021-02-20T15:00:00Z",90,18,0,0,0,0,25,0,38369,0,0,2,3,-4123,2421,6544,57,"True",0,25
"14911","Kalvin Phillips","MID","Leeds",0.6,0,0,0,0,0,204,248,0,0,0,0,"2021-02-19T20:00:00Z",0,20,0,0,0,0,25,0,75111,0,1,0,0,-2167,66,2233,49,"False",0,25
"14912","Kalvin Phillips","MID","Leeds",0.6,0,0,0,0,0,204,172,0,0,0,0,"2021-02-23T18:00:00Z",0,16,0,0,0,0,25,0,75111,0,3,0,0,-2167,66,2233,49,"True",0,25
"14913","Matthew Clarke","DEF","Brighton",0,0,0,0,0,0,73,241,0,0,0,0,"2021-02-22T20:00:00Z",0,6,0,0,0,0,25,0,351,2,1,0,0,0,0,0,44,"True",0,25
"14914","Tom Cairney","MID","Fulham",0,0,0,0,0,0,175,243,0,0,0,0,"2021-02-20T20:00:00Z",0,15,0,0,0,0,25,0,6765,0,1,0,0,-56,146,202,52,"True",0,25
"14915","Joel Mumbongo","FWD","Burnley",0.8,0,0,2,0,0.3,613,242,0,0,0,0,"2021-02-20T15:00:00Z",9,18,0,0,0,0,25,0,2387,0,0,0,1,-135,365,500,45,"True",0,25
"14916","Grady Diangana","MID","West Brom",-0.5,0,0,0,0,0,446,242,0,0,0,0,"2021-02-20T15:00:00Z",0,4,0,0,0,0,25,0,13720,0,0,0,0,-334,144,478,50,"False",0,25
"14917","Pascal Groß","MID","Brighton",4.4,0,0,15,0,41.8,57,241,1,0,7.4,10.2,"2021-02-22T20:00:00Z",80,6,0,0,0,0,25,0,22726,2,1,22,2,-264,1502,1766,58,"True",0,25
"14918","Pedro Lomba Neto","MID","Wolves",4.2,0,0,4,1,14.8,474,248,0,0,5,6.6,"2021-02-19T20:00:00Z",90,10,0,0,0,0,25,0,546159,0,1,29,2,13079,49532,36453,57,"True",1,25
"14920","Tommy Doyle","MID","Man City",0.5,0,0,0,0,0,285,239,0,0,0,0,"2021-02-21T16:30:00Z",0,1,0,0,0,0,25,0,5957,1,0,0,0,-97,42,139,44,"False",0,25
"14921","João Pedro Cavaco Cancelo","DEF","Man City",4,0,0,16,1,5.2,277,239,0,0,3.9,3.6,"2021-02-21T16:30:00Z",90,1,0,0,0,0,25,0,1961475,1,0,30,5,114002,158539,44537,61,"False",1,25
"14922","Max Thompson","FWD","Burnley",0.5,0,0,0,0,0,591,242,0,0,0,0,"2021-02-20T15:00:00Z",0,18,0,0,0,0,25,0,9817,0,0,0,0,-163,593,756,45,"True",0,25
"14923","Kepa Arrizabalaga","GK","Chelsea",2.3,0,0,0,0,0,112,246,0,0,0,0,"2021-02-20T12:30:00Z",0,16,0,0,0,0,25,0,47161,1,1,0,0,2913,3596,683,47,"False",0,25
"14924","Jack Wilshere","MID","West Ham",0,0,0,0,0,0,434,247,0,0,0,0,"2021-02-21T12:00:00Z",0,17,0,0,0,0,25,0,3733,1,2,0,0,-17,0,17,49,"True",0,25
"14926","Anthony Mancini","MID","Burnley",0.5,0,0,0,0,0,612,242,0,0,0,0,"2021-02-20T15:00:00Z",0,18,0,0,0,0,25,0,509,0,0,0,0,53,148,95,44,"True",0,25
"14929","Dominic Calvert-Lewin","FWD","Everton",4.5,1,0,7,0,0.3,164,244,0,0,1.4,3,"2021-02-20T17:30:00Z",28,11,0,0,0,0,25,0,2700453,2,0,11,4,-472130,40568,512698,77,"False",0,25
"14930","Adama Traoré","MID","Wolves",2.8,1,0,7,1,14.8,465,248,0,0,3.6,4.4,"2021-02-19T20:00:00Z",90,10,0,0,0,0,25,0,394719,0,1,17,6,-3082,1852,4934,60,"True",0,25
"14931","Callum Hudson-Odoi","MID","Chelsea",3.5,0,0,5,0,1.8,122,246,0,0,0.6,2.6,"2021-02-20T12:30:00Z",30,16,0,0,0,0,25,0,61058,1,1,2,1,-7278,5247,12525,57,"False",0,25
"14932","Rúben Gonçalo Silva Nascimento Vinagre","DEF","Wolves",0,0,0,0,0,0,471,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,59815,0,1,0,0,-445,0,445,41,"True",0,25
"14934","Ricardo Domingos Barbosa Pereira","DEF","Leicester",3.7,0,0,13,0,26.7,226,240,1,0,7.9,16.2,"2021-02-21T14:05:00Z",75,2,0,0,0,0,25,0,42719,2,1,36,2,15036,19275,4239,59,"False",0,25
"14935","Joe Rodon","DEF","Spurs",0.5,0,0,0,0,0,584,247,0,0,0,0,"2021-02-21T12:00:00Z",0,19,0,0,0,0,25,0,2747,1,2,0,0,-94,88,182,50,"False",0,25
"14938","Tom Davies","MID","Everton",1.5,0,0,9,1,0.7,163,244,0,0,1.2,11.6,"2021-02-20T17:30:00Z",90,11,0,0,0,0,25,0,6981,2,0,0,3,-85,94,179,52,"False",0,25
"14939","Matthew Cash","DEF","Aston Villa",0,0,0,0,0,0,496,240,0,0,0,0,"2021-02-21T14:05:00Z",0,9,0,0,0,0,25,0,101620,2,1,0,0,-25317,3656,28973,50,"True",0,25
"14941","Kasper Schmeichel","GK","Leicester",4.3,0,0,10,0,0,217,240,1,0,0.7,7.2,"2021-02-21T14:05:00Z",90,2,0,0,0,0,25,1,806290,2,1,0,2,-2439,13786,16225,55,"False",0,25
"14942","Hamza Choudhury","MID","Leicester",2.1,0,0,3,0,0,234,240,0,0,0,0,"2021-02-21T14:05:00Z",2,2,0,0,0,0,25,0,4032,2,1,0,1,-63,40,103,47,"False",0,25
"14945","Jordan Pickford","GK","Everton",2.3,0,3,35,1,0,157,244,0,0,3.4,34.2,"2021-02-20T17:30:00Z",90,11,0,0,0,0,25,6,358971,2,0,0,11,-6195,2668,8863,48,"False",0,25
"14946","Emerson Palmieri dos Santos","DEF","Chelsea",0.5,0,0,0,0,0,111,246,0,0,0,0,"2021-02-20T12:30:00Z",0,16,0,0,0,0,25,0,11048,1,1,0,0,-51,143,194,47,"False",0,25
"14947","Luke Thomas","DEF","Leicester",0.9,0,0,12,0,13.2,240,240,1,0,4.6,25.2,"2021-02-21T14:05:00Z",90,2,0,0,0,0,25,0,13327,2,1,8,2,-125,193,318,42,"False",0,25
"14948","Federico Fernández","DEF","Newcastle",0,0,0,0,0,0,323,245,0,0,0,0,"2021-02-21T19:00:00Z",0,13,0,0,0,0,25,0,39215,1,3,0,0,-1069,15,1084,47,"False",0,25
"14949","Robert Sánchez","GK","Brighton",5.4,0,0,6,0,0,597,241,2,0,0.4,3.6,"2021-02-22T20:00:00Z",90,6,0,0,0,0,25,0,228267,2,1,0,1,30179,40554,10375,45,"True",0,25
"14950","Marvelous Nakamba","MID","Aston Villa",0.1,0,0,0,0,0,44,240,0,0,0,0,"2021-02-21T14:05:00Z",0,9,0,0,0,0,25,0,38135,2,1,0,0,-1609,210,1819,43,"True",0,25
"14951","James Tarkowski","DEF","Burnley",4,0,3,27,1,1.4,81,242,0,0,1.9,17.4,"2021-02-20T15:00:00Z",90,18,0,0,0,0,25,0,255535,0,0,0,9,-2014,13132,15146,53,"True",0,25
"14952","Yoshinori Muto","FWD","Newcastle",0,0,0,0,0,0,341,245,0,0,0,0,"2021-02-21T19:00:00Z",0,13,0,0,0,0,25,0,7036,1,3,0,0,-44,0,44,48,"False",0,25
"14954","Okay Yokuslu","MID","West Brom",1,0,0,9,1,11.3,654,242,0,0,2.4,10.2,"2021-02-20T15:00:00Z",90,4,0,0,0,0,25,0,352,0,0,2,3,121,196,75,45,"False",0,25
"14955","Matheus Pereira","MID","West Brom",3.5,0,0,6,1,21.7,481,242,0,0,9.8,14.4,"2021-02-20T15:00:00Z",90,4,0,0,0,0,25,0,114935,0,0,62,3,-8597,10761,19358,55,"False",0,25
"14956","Oliver Skipp","MID","Spurs",0,0,0,0,0,0,404,247,0,0,0,0,"2021-02-21T12:00:00Z",0,19,0,0,0,0,25,0,1543,1,2,0,0,-9,0,9,44,"False",0,25
"14960","Aleksandar Mitrović","FWD","Fulham",0,0,0,0,0,0,184,243,0,0,0,0,"2021-02-20T20:00:00Z",0,15,0,0,0,0,25,0,281000,0,1,0,0,-17821,1070,18891,55,"True",0,25
"14961","Nathaniel Clyne","DEF","Crystal Palace",1.8,0,0,0,0,0,577,241,0,0,0,0,"2021-02-22T20:00:00Z",0,3,0,0,0,0,25,0,14064,2,1,0,0,-658,550,1208,45,"False",0,25
"14963","Lewis Dunk","DEF","Brighton",6.2,0,0,17,0,23.7,62,241,2,0,5.4,22.4,"2021-02-22T20:00:00Z",90,6,0,0,0,0,25,0,451571,2,1,8,1,141704,154117,12413,49,"True",0,25
"14964","Ahmed El Mohamady","DEF","Aston Villa",-0.3,0,0,19,0,15.7,29,240,2,0,3.9,23.6,"2021-02-21T14:05:00Z",90,9,0,0,0,0,25,0,24467,2,1,0,0,1534,2569,1035,43,"True",1,25
"14965","Ryan Bennett","DEF","Wolves",0,0,0,0,0,0,456,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,8296,0,1,0,0,-70,0,70,44,"True",0,25
"14966","Saïd Benrahma","MID","West Ham",2.6,0,0,2,0,1,587,247,0,0,0.4,3.4,"2021-02-21T12:00:00Z",25,17,0,0,0,0,25,0,16319,1,2,0,1,-1574,756,2330,60,"True",0,25
"14967","Jean-Philippe Gbamin","MID","Everton",0,0,0,0,0,0,161,244,0,0,0,0,"2021-02-20T17:30:00Z",0,11,0,0,0,0,25,0,255,2,0,0,0,15,21,6,50,"False",0,25
"14968","Jed Steer","GK","Aston Villa",-0.5,0,0,0,0,0,32,240,0,0,0,0,"2021-02-21T14:05:00Z",0,9,0,0,0,0,25,0,348412,2,1,0,0,2126,15641,13515,39,"True",0,25
"14969","Ezri Konsa Ngoyo","DEF","Aston Villa",3.3,0,0,9,0,10.3,46,240,2,0,4.2,22.2,"2021-02-21T14:05:00Z",90,9,0,0,0,0,25,0,412425,2,1,9,1,14917,27880,12963,46,"True",0,25
"14971","Emiliano Martínez","GK","Aston Villa",6.9,0,0,15,0,0,12,240,2,0,2.6,25.8,"2021-02-21T14:05:00Z",90,9,0,0,0,0,25,5,2925463,2,1,0,2,85519,105082,19563,53,"True",0,25
"14972","Marcos Alonso","DEF","Chelsea",6.3,0,0,6,0,23.1,104,246,1,0,4.9,11.8,"2021-02-20T12:30:00Z",90,16,0,0,0,0,25,0,276227,1,1,14,1,21587,33810,12223,57,"False",1,25
"14973","James Maddison","MID","Leicester",7.5,0,2,30,0,6.6,231,240,1,1,8.9,40.2,"2021-02-21T14:05:00Z",63,2,0,0,0,0,25,0,1295526,2,1,42,9,65076,119305,54229,73,"False",0,25
"14974","Adrien Silva","MID","Leicester",0,0,0,0,0,0,220,240,0,0,0,0,"2021-02-21T14:05:00Z",0,2,0,0,0,0,25,0,16969,2,1,0,0,-134,0,134,44,"False",0,25
"14975","Aaron Mooy","MID","Brighton",0,0,0,0,0,0,60,241,0,0,0,0,"2021-02-22T20:00:00Z",0,6,0,0,0,0,25,0,841,2,1,0,0,0,0,0,50,"True",0,25
"14976","Jay Rodriguez","FWD","Burnley",4,0,0,-3,1,1.7,86,242,0,0,3.6,10.8,"2021-02-20T15:00:00Z",80,18,0,0,0,0,25,0,44733,0,0,23,2,20059,22770,2711,58,"True",0,25
"14977","John Ruddy","GK","Wolves",0,0,0,0,0,0,453,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,18621,0,1,0,0,-84,140,224,43,"True",0,25
"14978","Jimmy Dunne","DEF","Burnley",0.5,0,0,0,0,0,519,242,0,0,0,0,"2021-02-20T15:00:00Z",0,18,0,0,0,0,25,0,352688,0,0,0,0,1253,16208,14955,38,"True",0,25
"14979","Jay-Roy Grot","MID","Leeds",0,0,0,0,0,0,207,248,0,0,0,0,"2021-02-19T20:00:00Z",0,20,0,0,0,0,25,0,1418,0,1,0,0,-6,0,6,47,"False",0,25
"14980","Jay-Roy Grot","MID","Leeds",0,0,0,0,0,0,207,172,0,0,0,0,"2021-02-23T18:00:00Z",0,16,0,0,0,0,25,0,1418,0,3,0,0,-6,0,6,47,"True",0,25
"14981","Demarai Gray","MID","Leicester",0,0,0,0,0,0,230,240,0,0,0,0,"2021-02-21T14:05:00Z",0,2,0,0,0,0,25,0,5171,2,1,0,0,-81,0,81,51,"False",0,25
"14985","Luke Mbete","DEF","Man City",0.5,0,0,0,0,0,622,239,0,0,0,0,"2021-02-21T16:30:00Z",0,1,0,0,0,0,25,0,1275,1,0,0,0,-14,119,133,40,"False",0,25
"14989","André-Frank Zambo Anguissa","MID","Fulham",1.8,0,0,17,1,8.1,191,243,0,0,2.2,11,"2021-02-20T20:00:00Z",90,15,0,0,0,0,25,0,117693,0,1,3,2,-8718,3108,11826,45,"True",1,25
"14990","Joelinton Cássio Apolinário de Lira","FWD","Newcastle",-0.1,0,0,1,0,32.1,340,245,1,0,7.2,12.8,"2021-02-21T19:00:00Z",55,13,0,0,0,0,25,0,26921,1,3,27,0,-799,966,1765,57,"False",1,25
"14991","Dan Burn","DEF","Brighton",2.8,0,0,6,0,52.8,61,241,2,0,7.7,16.6,"2021-02-22T20:00:00Z",90,6,0,0,0,0,25,0,48548,2,1,8,0,13052,16922,3870,42,"True",1,25
"14992","Conor Townsend","DEF","West Brom",1.5,0,0,19,1,1.3,418,242,0,0,0.6,4,"2021-02-20T15:00:00Z",90,4,0,0,0,0,25,0,6461,0,0,1,6,191,313,122,44,"False",0,25
"14993","Ian Carlo Poveda-Ocampo","MID","Leeds",0,0,0,0,0,0,209,248,0,0,0,0,"2021-02-19T20:00:00Z",0,20,0,0,0,0,25,0,21803,0,1,0,0,-1102,451,1553,42,"False",0,25
"14994","Ian Carlo Poveda-Ocampo","MID","Leeds",0,0,0,0,0,0,209,172,0,0,0,0,"2021-02-23T18:00:00Z",0,16,0,0,0,0,25,0,21803,0,3,0,0,-1102,451,1553,42,"True",0,25
"14997","Ellis Simms","FWD","Everton",0,0,0,0,0,0,596,244,0,0,0,0,"2021-02-20T17:30:00Z",0,11,0,0,0,0,25,0,4815,2,0,0,0,-181,0,181,45,"False",0,25
"14998","Kyle Bartley","DEF","West Brom",2.5,0,0,22,1,0.2,412,242,0,0,1.7,16.4,"2021-02-20T15:00:00Z",90,4,0,0,0,0,25,0,9443,0,0,0,6,418,881,463,44,"False",0,25
"14999","Andriy Yarmolenko","MID","West Ham",0.1,0,0,0,0,0,436,247,0,0,0,0,"2021-02-21T12:00:00Z",0,17,0,0,0,0,25,0,5552,1,2,0,0,-129,9,138,55,"True",0,25
"15003","Ilkay Gündogan","MID","Man City",6.1,0,0,9,1,6.7,271,239,0,0,5.4,5.8,"2021-02-21T16:30:00Z",90,1,0,0,0,0,25,0,2511151,1,0,41,3,120613,365022,244409,61,"False",0,25
"15005","Patrick Bamford","FWD","Leeds",12,0,0,5,0,4.8,202,248,1,0,4.7,4.4,"2021-02-19T20:00:00Z",90,20,0,0,0,0,25,0,4714323,0,1,38,2,520289,552561,32272,69,"False",0,25
"15006","Patrick Bamford","FWD","Leeds",12,0,0,29,1,11,202,172,0,1,8.7,45.8,"2021-02-23T18:00:00Z",90,16,0,0,0,0,25,0,4714323,0,3,30,6,520289,552561,32272,69,"True",0,25
"15007","Karlan Grant","FWD","West Brom",0.5,0,0,0,0,0,582,242,0,0,0,0,"2021-02-20T15:00:00Z",0,4,0,0,0,0,25,0,2748,0,0,0,0,-30,240,270,57,"False",0,25
"15008","Lukasz Fabianski","GK","West Ham",3.8,0,0,16,0,0,431,247,1,0,1.8,18.2,"2021-02-21T12:00:00Z",90,17,0,0,0,0,25,3,293990,1,2,0,3,-9052,5819,14871,51,"True",0,25
"15009","Callum Robinson","FWD","West Brom",0.1,0,0,0,0,0,358,242,0,0,0,0,"2021-02-20T15:00:00Z",0,4,0,0,0,0,25,0,53510,0,0,0,0,-3589,3569,7158,54,"False",0,25
"15010","Ørjan Nyland","GK","Aston Villa",0,0,0,0,0,0,35,240,0,0,0,0,"2021-02-21T14:05:00Z",0,9,0,0,0,0,25,0,320459,2,1,0,0,-9329,0,9329,40,"True",0,25
"15011","Ki-Jana Hoever","DEF","Wolves",0.6,0,0,0,0,0,545,248,0,0,0,0,"2021-02-19T20:00:00Z",0,10,0,0,0,0,25,0,3657,0,1,0,0,-44,86,130,44,"True",0,25
"15012","Billy Gilmour","MID","Chelsea",0.5,0,0,0,0,0,124,246,0,0,0,0,"2021-02-20T12:30:00Z",0,16,0,0,0,0,25,0,7821,1,1,0,0,-143,151,294,44,"False",0,25
"15014","Ezgjan Alioski","DEF","Leeds",3.4,0,0,3,0,10.3,201,248,0,0,1.3,2.2,"2021-02-19T20:00:00Z",9,20,0,0,0,0,25,0,194888,0,1,0,1,10742,23611,12869,44,"False",0,25
"15015","Ezgjan Alioski","DEF","Leeds",3.4,0,0,3,0,10.5,201,172,0,0,1.7,6.2,"2021-02-23T18:00:00Z",31,16,0,0,0,0,25,0,194888,0,3,0,1,10742,23611,12869,44,"True",0,25
"15018","Eberechi Eze","MID","Crystal Palace",4.8,0,0,7,0,0.8,489,241,1,0,0.7,5.8,"2021-02-22T20:00:00Z",90,3,0,0,0,0,25,0,90639,2,1,0,2,-14552,4918,19470,58,"False",0,25
"15023","Sergio Agüero","FWD","Man City",0.5,0,0,0,0,0,268,239,0,0,0,0,"2021-02-21T16:30:00Z",0,1,0,0,0,0,25,0,90832,1,0,0,0,2124,3554,1430,103,"False",0,25
"15024","Filip Krovinovic","MID","West Brom",0,0,0,0,0,0,555,242,0,0,0,0,"2021-02-20T15:00:00Z",0,4,0,0,0,0,25,0,753,0,0,0,0,-12,0,12,49,"False",0,25
"15025","Christian Pulisic","MID","Chelsea",0.3,0,0,0,0,0,119,246,0,0,0,0,"2021-02-20T12:30:00Z",0,16,0,0,0,0,25,0,142250,1,1,0,0,-8847,980,9827,82,"False",0,25
"15026","André Filipe Tavares Gomes","MID","Everton",1.2,0,0,-1,0,3.3,158,244,0,0,0,0,"2021-02-20T17:30:00Z",58,11,0,0,0,0,25,0,17184,2,0,0,0,-314,115,429,53,"False",1,25
"15029","Wayne Hennessey","GK","Crystal Palace",0,0,0,0,0,0,126,241,0,0,0,0,"2021-02-22T20:00:00Z",0,3,0,0,0,0,25,0,22775,2,1,0,0,-245,50,295,43,"False",0,25
"15030","João Filipe Iria Santos Moutinho","MID","Wolves",3.8,0,0,12,1,18.5,454,248,0,0,2.9,9.8,"2021-02-19T20:00:00Z",90,10,0,0,0,0,25,0,69152,0,1,1,3,-398,676,1074,52,"True",0,25
"15033","Hugo Lloris","GK","Spurs",2.5,0,0,12,0,0,383,247,2,0,2,19.6,"2021-02-21T12:00:00Z",90,19,0,0,0,0,25,2,501770,1,2,0,1,-16243,6308,22551,56,"False",0,25
"15034","Anthony Knockaert","MID","Fulham",0,0,0,0,0,0,177,243,0,0,0,0,"2021-02-20T20:00:00Z",0,15,0,0,0,0,25,0,2399,0,1,0,0,-10,0,10,50,"True",0,25
