"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"1232","João Pedro Cavaco Cancelo","DEF","Man City",5.2,0,0,28,1,18.3,256,24,0,0,6,18.6,"2021-08-28T11:30:00Z",90,1,0,0,0,0,3,0,554340,0,5,23,6,-5213,37095,42308,60,"True",0,3
"1233","Marvelous Nakamba","MID","Aston Villa",1.5,0,0,3,0,0.3,41,21,0,0,0.1,0.6,"2021-08-28T14:00:00Z",27,3,0,0,0,0,3,0,16735,1,1,0,1,-2147,1139,3286,45,"True",0,3
"1236","Johann Berg Gudmundsson","MID","Burnley",1.5,0,0,2,1,2.7,108,29,0,0,0.6,0,"2021-08-29T13:00:00Z",62,10,0,0,0,0,3,0,5482,1,1,6,3,-362,348,710,55,"True",0,3
"1237","Eric Dier","DEF","Spurs",7.7,0,1,27,1,1.1,361,27,0,0,3.7,26.8,"2021-08-29T13:00:00Z",90,18,0,0,0,0,3,0,404813,0,1,9,7,153990,182400,28410,46,"True",0,3
"1238","Charlie Cresswell","DEF","Leeds",0.5,0,0,0,0,0,563,29,0,0,0,0,"2021-08-29T13:00:00Z",0,5,0,0,0,0,3,0,9172,1,1,0,0,5230,6034,804,40,"False",0,3
"1240","Steven Alzate","MID","Brighton",0.7,0,0,0,0,0,73,22,0,0,0,0,"2021-08-28T14:00:00Z",0,8,0,0,0,0,3,0,4159,2,0,0,0,-390,408,798,50,"True",0,3
"1241","Eldin Jakupovic","GK","Leicester",2,0,0,0,0,0,573,26,0,0,0,0,"2021-08-28T14:00:00Z",0,15,0,0,0,0,3,0,0,2,1,0,0,0,0,0,40,"False",0,3
"1242","Nathaniel Chalobah","MID","Watford",-0.2,0,0,0,0,0,385,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,1125,0,1,0,0,-255,38,293,50,"False",0,3
"1244","Niels Nkounkou","DEF","Everton",1,0,0,0,0,0,570,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,40,"False",0,3
"1246","João Filipe Iria Santos Moutinho","MID","Wolves",1.5,0,0,10,0,16.8,426,30,1,0,2.7,6.2,"2021-08-29T15:30:00Z",90,13,0,0,0,0,3,0,33538,1,0,4,2,-2637,2708,5345,50,"True",0,3
"1247","Asmir Begović","GK","Everton",0,0,0,0,0,0,481,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,199118,2,0,0,0,14563,21153,6590,40,"False",0,3
"1248","Aymeric Laporte","DEF","Man City",7.2,0,0,23,1,3.2,259,24,0,0,7.7,11.8,"2021-08-28T11:30:00Z",90,1,0,0,0,0,3,0,233410,0,5,62,6,85591,102977,17386,55,"True",0,3
"1251","Jacob Murphy","MID","Newcastle",3.8,1,0,21,0,11.3,304,25,2,0,6.8,34.2,"2021-08-28T14:00:00Z",90,16,0,0,0,0,3,0,28763,2,2,22,5,2037,8833,6796,50,"True",0,3
"1252","Mason Mount","MID","Chelsea",4.7,0,0,5,0,18.4,138,23,1,0,3.2,5.8,"2021-08-28T16:30:00Z",90,11,0,0,0,0,3,0,1398037,1,1,8,2,-95895,73827,169722,75,"False",0,3
"1256","Dimitris Giannoulis","DEF","Norwich",-0.7,0,0,0,0,0,457,26,0,0,0,0,"2021-08-28T14:00:00Z",0,9,0,0,0,0,3,0,7058,2,1,0,0,-887,182,1069,45,"True",0,3
"1257","Anwar El Ghazi","MID","Aston Villa",4.2,0,0,2,0,36.9,42,21,1,0,4.8,6.4,"2021-08-28T14:00:00Z",90,3,0,0,0,0,3,0,117718,1,1,5,1,30007,43936,13929,60,"True",1,3
"1260","Christian Kabasele","DEF","Watford",-0.3,0,0,0,0,0,384,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,7778,0,1,0,0,-880,279,1159,45,"False",0,3
"1261","Andre Gray","FWD","Watford",-1,0,0,0,0,0,383,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,17175,0,1,0,0,-3269,1773,5042,54,"False",0,3
"1263","Jean-Philippe Mateta","FWD","Crystal Palace",-0.2,0,0,0,0,0,159,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,9549,2,2,0,0,-2391,711,3102,55,"False",0,3
"1264","Dane Scarlett","FWD","Spurs",1,0,0,0,0,0,520,27,0,0,0,0,"2021-08-29T13:00:00Z",0,18,0,0,0,0,3,0,171611,0,1,0,0,1679,27952,26273,45,"True",0,3
"1266","Luke Thomas","DEF","Leicester",4,0,0,14,0,10.6,219,26,1,0,2.5,14,"2021-08-28T14:00:00Z",90,15,0,0,0,0,3,0,90122,2,1,0,2,3718,17205,13487,45,"False",0,3
"1267","Diego Llorente","DEF","Leeds",1.2,0,0,10,0,1,190,29,1,0,1.9,18,"2021-08-29T13:00:00Z",64,5,0,0,0,0,3,0,6401,1,1,0,2,-425,466,891,45,"False",0,3
"1268","Robin Koch","DEF","Leeds",0.1,0,0,0,0,0,194,29,0,0,0,0,"2021-08-29T13:00:00Z",0,5,0,0,0,0,3,0,17702,1,1,0,0,-5736,193,5929,45,"False",0,3
"1270","Sam Greenwood","FWD","Leeds",0.5,0,0,0,0,0,550,29,0,0,0,0,"2021-08-29T13:00:00Z",0,5,0,0,0,0,3,0,79315,1,1,0,0,13609,28990,15381,45,"False",0,3
"1271","Nathan Ferguson","DEF","Crystal Palace",0,0,0,0,0,0,161,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,335,2,2,0,0,-79,42,121,45,"False",0,3
"1273","Kevin De Bruyne","MID","Man City",0,0,0,0,0,0,251,24,0,0,0,0,"2021-08-28T11:30:00Z",0,1,0,0,0,0,3,0,131636,0,5,0,0,-63450,4023,67473,120,"True",0,3
"1275","Raheem Sterling","MID","Man City",3.5,0,0,-1,0,13.9,255,24,0,0,10.7,9.8,"2021-08-28T11:30:00Z",32,1,0,0,0,0,3,0,212435,0,5,83,1,-12967,19461,32428,110,"True",0,3
"1276","Wilfried Zaha","MID","Crystal Palace",1.8,0,0,10,0,22.8,154,28,2,0,3.5,8.8,"2021-08-28T14:00:00Z",90,19,0,0,0,0,3,0,403025,2,2,3,2,-89293,9307,98600,69,"False",0,3
"1277","Freddie Woodman","GK","Newcastle",2.5,0,0,16,0,0,513,25,2,0,2.6,26.2,"2021-08-28T14:00:00Z",90,16,0,0,0,0,3,4,47692,2,2,0,2,4380,10650,6270,45,"True",0,3
"1278","Robert Sánchez","GK","Brighton",3.3,0,0,17,0,0,69,22,2,0,2.2,22.4,"2021-08-28T14:00:00Z",90,8,0,0,0,0,3,3,1839826,2,0,0,2,31641,88721,57080,45,"True",0,3
"1280","Ben Mee","DEF","Burnley",0.5,0,0,9,0,10.2,106,29,1,0,4.5,17.2,"2021-08-29T13:00:00Z",90,10,0,0,0,0,3,0,55742,1,1,18,1,-4999,1898,6897,50,"True",1,3
"1281","Pascal Struijk","DEF","Leeds",1.2,0,0,13,0,0.3,198,29,1,0,2.4,23.4,"2021-08-29T13:00:00Z",90,5,0,0,0,0,3,0,27669,1,1,0,1,-2466,939,3405,45,"False",1,3
"1282","Tom Davies","MID","Everton",0,0,0,0,0,0,176,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,6710,2,0,0,0,-831,424,1255,50,"False",0,3
"1284","Alex Iwobi","MID","Everton",1.7,0,0,4,0,22.9,174,22,0,0,5.1,6,"2021-08-28T14:00:00Z",20,4,0,0,0,0,3,0,17089,2,0,22,1,-2726,1705,4431,60,"False",0,3
"1285","Edouard Mendy","GK","Chelsea",5.7,0,0,19,0,0,143,23,1,0,4,40,"2021-08-28T16:30:00Z",90,11,0,0,0,0,3,6,774783,1,1,0,3,-17274,28114,45388,60,"False",1,3
"1286","Serge Aurier","DEF","Spurs",1,0,0,0,0,0,358,27,0,0,0,0,"2021-08-29T13:00:00Z",0,18,0,0,0,0,3,0,41582,0,1,0,0,-6854,2723,9577,49,"True",0,3
"1287","Ozan Tufan","MID","Watford",0,0,0,0,0,0,557,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,373,0,1,0,0,79,161,82,50,"False",0,3
"1288","Marc Guéhi","DEF","Crystal Palace",2.2,0,0,12,0,0.7,477,28,2,0,4.8,20,"2021-08-28T14:00:00Z",90,19,0,0,0,0,3,0,24959,2,2,27,1,-547,1707,2254,45,"False",0,3
"1289","Matej Vydra","FWD","Burnley",0.1,0,0,2,0,0.3,111,29,1,0,0.2,1.2,"2021-08-29T13:00:00Z",11,10,0,0,0,0,3,0,45253,1,1,0,1,-17587,326,17913,54,"True",0,3
"1290","Ethan Ampadu","DEF","Chelsea",0,0,0,0,0,0,139,23,0,0,0,0,"2021-08-28T16:30:00Z",0,11,0,0,0,0,3,0,8065,1,1,0,0,-754,525,1279,45,"False",0,3
"1292","Todd Cantwell","MID","Norwich",0.3,0,0,6,0,1.8,325,26,2,0,1.3,6.2,"2021-08-28T14:00:00Z",90,9,0,0,0,0,3,0,48753,2,1,5,1,-5387,3798,9185,55,"True",1,3
"1293","Joe Gelhardt","FWD","Leeds",1.5,0,0,0,0,0,577,29,0,0,0,0,"2021-08-29T13:00:00Z",0,5,0,0,0,0,3,0,0,1,1,0,0,0,0,0,45,"False",0,3
"1294","Jarrod Bowen","MID","West Ham",2.5,0,0,7,0,33.3,420,28,2,0,4.8,9.6,"2021-08-28T14:00:00Z",78,7,0,0,0,0,3,0,89640,2,2,5,2,-18272,6762,25034,64,"True",0,3
"1296","Benjamin Mendy","DEF","Man City",1.5,0,0,0,0,0,253,24,0,0,0,0,"2021-08-28T11:30:00Z",0,1,0,0,0,0,3,0,66002,0,5,0,0,-22227,1799,24026,54,"True",0,3
"1298","Francisco Machado Mota de Castro Trincão","MID","Wolves",1.8,0,0,13,1,4.6,461,30,0,0,3.9,8.4,"2021-08-29T15:30:00Z",69,13,0,0,0,0,3,0,27131,1,0,26,3,-4385,2119,6504,59,"True",0,3
"1299","Manuel Lanzini","MID","West Ham",0.8,0,0,4,0,0.5,416,28,0,0,0.7,6.4,"2021-08-28T14:00:00Z",11,7,0,0,0,0,3,0,9073,2,2,0,1,-820,1000,1820,59,"True",0,3
"1300","Moussa Sissoko","MID","Watford",-0.7,0,0,0,0,20.9,354,27,1,0,2.8,2.2,"2021-08-29T13:00:00Z",70,17,0,0,0,0,3,0,108947,0,1,5,1,-8656,2884,2622,45,"False",1,3
"1301","Owen Dodgson","DEF","Burnley",-0.5,0,0,0,0,0,565,29,0,0,0,0,"2021-08-29T13:00:00Z",0,10,0,0,0,0,3,0,1730,1,1,0,0,554,646,92,40,"True",0,3
"1302","Luka Milivojevic","MID","Crystal Palace",0,0,0,0,0,0,152,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,4286,2,2,0,0,-1456,31,1487,54,"False",0,3
"1303","Ruben Loftus-Cheek","MID","Chelsea",0,0,0,0,0,0,132,23,0,0,0,0,"2021-08-28T16:30:00Z",0,11,0,0,0,0,3,0,5094,1,1,0,0,-1421,26,1447,54,"False",0,3
"1305","Liam McCarron","MID","Leeds",1.5,0,0,0,0,0,576,29,0,0,0,0,"2021-08-29T13:00:00Z",0,5,0,0,0,0,3,0,0,1,1,0,0,0,0,0,45,"False",0,3
"1307","Rui Pedro dos Santos Patrício","GK","Wolves",0,0,0,0,0,0,427,30,0,0,0,0,"2021-08-29T15:30:00Z",0,13,0,0,0,0,3,0,2028,1,0,0,0,-300,0,300,50,"True",0,3
"1308","Eberechi Eze","MID","Crystal Palace",0,0,0,0,0,0,160,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,2629,2,2,0,0,-497,116,613,60,"False",0,3
"1309","Joseph Hungbo","MID","Watford",0,0,0,0,0,0,402,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,2432,0,1,0,0,-638,0,638,45,"False",0,3
"1310","Dale Stephens","MID","Burnley",0,0,0,0,0,0,102,29,0,0,0,0,"2021-08-29T13:00:00Z",0,10,0,0,0,0,3,0,1594,1,1,0,0,-97,284,381,45,"True",0,3
"1311","James Rodríguez","MID","Everton",0,0,0,0,0,0,166,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,69157,2,0,0,0,-19626,364,19990,69,"False",0,3
"1312","Dwight Gayle","FWD","Newcastle",-0.5,0,0,0,0,0,300,25,0,0,0,0,"2021-08-28T14:00:00Z",0,16,0,0,0,0,3,0,15031,2,2,0,0,-2417,1259,3676,54,"True",0,3
"1313","Raphael Dias Belloli","MID","Leeds",3.8,0,0,3,0,30.2,196,29,1,0,6.8,11.6,"2021-08-29T13:00:00Z",90,5,0,0,0,0,3,0,1350393,1,1,26,2,108379,213539,105160,65,"False",0,3
"1314","Issa Diop","DEF","West Ham",0.5,0,0,0,0,0,424,28,0,0,0,0,"2021-08-28T14:00:00Z",0,7,0,0,0,0,3,0,28255,2,2,0,0,-4032,1397,5429,44,"True",0,3
"1315","Michy Batshuayi","FWD","Chelsea",0,0,0,0,0,0,126,23,0,0,0,0,"2021-08-28T16:30:00Z",0,11,0,0,0,0,3,0,8590,1,1,0,0,-4415,0,4415,55,"False",0,3
"1316","Rúben Diogo da Silva Neves","MID","Wolves",1.2,0,0,9,0,13.6,436,30,1,0,3.3,11.2,"2021-08-29T15:30:00Z",90,13,0,0,0,0,3,0,100356,1,0,8,1,-10077,5193,15270,55,"True",1,3
"1317","Mateo Kovacic","MID","Chelsea",3.3,0,0,4,0,1.2,125,23,0,0,2.9,10.4,"2021-08-28T16:30:00Z",45,11,0,0,0,0,3,0,76638,1,1,17,1,7145,22573,15428,50,"False",0,3
"1318","Conor Gallagher","MID","Crystal Palace",5.5,0,3,50,0,24.1,144,28,2,2,15.8,79.8,"2021-08-28T14:00:00Z",90,19,0,0,0,0,3,0,4575,2,2,54,15,373,1048,675,55,"False",0,3
"1320","Crysencio Summerville","MID","Leeds",0.5,0,0,0,0,0,551,29,0,0,0,0,"2021-08-29T13:00:00Z",0,5,0,0,0,0,3,0,1875,1,1,0,0,392,780,388,45,"False",0,3
"1322","Harry Winks","MID","Spurs",1.3,0,0,0,0,0,366,27,0,0,0,0,"2021-08-29T13:00:00Z",0,18,0,0,0,0,3,0,88171,0,1,0,0,-2516,9105,11621,45,"True",0,3
"1323","Davy Pröpper","MID","Brighton",0,0,0,0,0,0,57,22,0,0,0,0,"2021-08-28T14:00:00Z",0,8,0,0,0,0,3,0,72,2,0,0,0,-4,0,4,45,"True",0,3
"1324","Frederik Alves","DEF","West Ham",0,0,0,0,0,0,521,28,0,0,0,0,"2021-08-28T14:00:00Z",0,7,0,0,0,0,3,0,25316,2,2,0,0,-4935,0,4935,40,"True",0,3
"1325","Rodrigo Moreno","FWD","Leeds",1.2,0,0,12,0,26,187,29,1,0,3.7,9.4,"2021-08-29T13:00:00Z",72,5,0,0,0,0,3,0,100794,1,1,2,1,-23171,9357,32528,64,"False",1,3
"1326","Cristian Romero","DEF","Spurs",1.3,0,0,0,0,0,494,27,0,0,0,0,"2021-08-29T13:00:00Z",0,18,0,0,0,0,3,0,28093,0,1,0,0,-5264,2685,7949,49,"True",0,3
"1327","Callum Wilson","FWD","Newcastle",4.8,0,3,30,1,1.3,296,25,0,1,7.5,36.2,"2021-08-28T14:00:00Z",68,16,0,0,0,0,3,0,457795,2,2,37,9,-85812,32919,118731,75,"True",0,3
"1329","Dan Gosling","MID","Watford",0,0,0,0,0,0,378,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,3750,0,1,0,0,-1033,92,1125,49,"False",0,3
"1331","Ben Wilmot","DEF","Watford",0,0,0,0,0,0,401,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,48,0,1,0,0,-4,0,4,45,"False",0,3
"1332","Saïd Benrahma","MID","West Ham",9.2,0,0,10,0,17.9,419,28,2,0,4.7,12.2,"2021-08-28T14:00:00Z",90,7,0,0,0,0,3,0,2078311,2,2,17,2,1090832,1127867,37035,63,"True",0,3
"1333","Max Aarons","DEF","Norwich",0.3,0,2,27,0,42.8,326,26,2,0,9.1,30.2,"2021-08-28T14:00:00Z",90,9,0,0,0,0,3,0,148083,2,1,18,3,-18349,5103,23452,45,"True",0,3
"1334","Demarai Gray","MID","Everton",6.3,0,0,25,1,22.7,484,22,0,1,10.4,39.8,"2021-08-28T14:00:00Z",80,4,0,0,0,0,3,0,115371,2,0,41,8,70651,87245,16594,55,"False",0,3
"1335","Antonio Rüdiger","DEF","Chelsea",4.3,0,0,8,0,3.3,127,23,1,0,1.8,14.2,"2021-08-28T16:30:00Z",90,11,0,0,0,0,3,0,572284,1,1,0,1,-14441,38832,53273,55,"False",1,3
"1336","Philip Zinckernagel","MID","Watford",0,0,0,0,0,0,392,27,0,0,0,0,"2021-08-29T13:00:00Z",0,17,0,0,0,0,3,0,396,0,1,0,0,-107,0,107,55,"False",0,3
"1338","Jamaal Lascelles","DEF","Newcastle",-0.2,0,0,0,0,0.3,299,25,2,0,0.3,0,"2021-08-28T14:00:00Z",90,16,0,0,0,0,3,0,26590,2,2,4,0,-1583,1558,3141,45,"True",1,3
"1339","Darren Randolph","GK","West Ham",0.5,0,0,0,0,0,407,28,0,0,0,0,"2021-08-28T14:00:00Z",0,7,0,0,0,0,3,0,12989,2,2,0,0,-732,265,997,45,"True",0,3
"1341","Malang Sarr","DEF","Chelsea",0,0,0,0,0,0,501,23,0,0,0,0,"2021-08-28T16:30:00Z",0,11,0,0,0,0,3,0,4388,1,1,0,0,-673,141,814,50,"False",0,3
"1342","Douglas Luiz Soares de Paulo","MID","Aston Villa",1.8,0,0,10,0,11.5,50,21,1,0,2.3,7.4,"2021-08-28T14:00:00Z",90,3,0,0,0,0,3,0,60764,1,1,4,2,-264,6099,6363,45,"True",0,3
"1344","Przemyslaw Placheta","MID","Norwich",0,0,0,0,0,0,328,26,0,0,0,0,"2021-08-28T14:00:00Z",0,9,0,0,0,0,3,0,1113,2,1,0,0,20,244,224,49,"True",0,3
"1345","Patson Daka","FWD","Leicester",1.3,0,0,0,0,0,455,26,0,0,0,0,"2021-08-28T14:00:00Z",0,15,0,0,0,0,3,0,61825,2,1,0,0,-23717,1847,25564,73,"False",0,3
"1347","Ismaila Sarr","MID","Watford",3.3,0,0,5,0,26.1,399,27,1,0,11.7,16.8,"2021-08-29T13:00:00Z",90,17,0,0,0,0,3,0,365191,0,1,74,2,-51713,38605,90318,60,"False",0,3
"1348","Owen Otasowie","MID","Wolves",0,0,0,0,0,0,442,30,0,0,0,0,"2021-08-29T15:30:00Z",0,13,0,0,0,0,3,0,16992,1,0,0,0,-3602,100,3702,45,"True",0,3
"1349","Reece Hannam","DEF","Crystal Palace",-0.5,0,0,0,0,0,540,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,3307,2,2,0,0,-143,364,507,40,"False",0,3
"1350","Martin Dubravka","GK","Newcastle",0,0,0,0,0,0,295,25,0,0,0,0,"2021-08-28T14:00:00Z",0,16,0,0,0,0,3,0,10510,2,2,0,0,-1187,158,1345,45,"True",0,3
"1351","Nathaniel Clyne","DEF","Crystal Palace",-0.5,0,0,0,0,0,493,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,8496,2,2,0,0,-1134,246,1380,45,"False",0,3
"1352","Lukasz Fabianski","GK","West Ham",1.8,0,0,6,0,0,408,28,2,0,0.2,1.8,"2021-08-28T14:00:00Z",90,7,0,0,0,0,3,0,156599,2,2,0,1,-2542,10631,13173,50,"True",0,3
"1353","Gylfi Sigurdsson","MID","Everton",0,0,0,0,0,0,164,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,98559,2,0,0,0,-23668,1145,24813,69,"False",0,3
"1354","Yerry Mina","DEF","Everton",0.3,0,0,0,0,0,175,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,45850,2,0,0,0,-4928,3313,8241,50,"False",0,3
"1355","Nathan Collins","DEF","Burnley",-0.5,0,0,0,0,0,451,29,0,0,0,0,"2021-08-29T13:00:00Z",0,10,0,0,0,0,3,0,7170,1,1,0,0,-797,175,972,45,"True",0,3
"1358","James Justin","DEF","Leicester",0,0,0,0,0,0,218,26,0,0,0,0,"2021-08-28T14:00:00Z",0,15,0,0,0,0,3,0,2113,2,1,0,0,-354,81,435,50,"False",0,3
"1359","Conor Coventry","MID","West Ham",0.5,0,0,0,0,0,522,28,0,0,0,0,"2021-08-28T14:00:00Z",0,7,0,0,0,0,3,0,8400,2,2,0,0,-437,811,1248,45,"True",0,3
"1360","Grant Hanley","DEF","Norwich",-0.3,0,0,11,0,0.2,319,26,2,0,1.5,12.4,"2021-08-28T14:00:00Z",90,9,0,0,0,0,3,0,12072,2,1,2,1,-1600,285,1885,45,"True",0,3
"1361","Emiliano Martínez","GK","Aston Villa",3.5,0,0,14,0,0,30,21,1,0,1.2,11.8,"2021-08-28T14:00:00Z",90,3,0,0,0,0,3,1,2332815,1,1,0,2,-102649,27897,130546,55,"True",0,3
"1363","Emil Krafth","DEF","Newcastle",-0.5,0,0,0,0,0,303,25,0,0,0,0,"2021-08-28T14:00:00Z",0,16,0,0,0,0,3,0,4893,2,2,0,0,-695,67,762,45,"True",0,3
"1364","Christian Pulisic","MID","Chelsea",0,0,0,0,0,0,137,23,0,0,0,0,"2021-08-28T16:30:00Z",0,11,0,0,0,0,3,0,76859,1,1,0,0,-50564,502,51066,79,"False",0,3
"1365","Jarosław Jach","DEF","Crystal Palace",-0.5,0,0,0,0,0,158,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,3715,2,2,0,0,-456,47,503,45,"False",0,3
"1366","Tom Cleverley","MID","Watford",1.7,0,0,5,0,0.9,381,27,0,0,0.5,3.6,"2021-08-29T13:00:00Z",19,17,0,0,0,0,3,0,16009,0,1,0,1,-157,3067,3224,50,"False",0,3
"1367","Çaglar Söyüncü","DEF","Leicester",3.7,0,0,12,0,0.7,217,26,1,0,2.1,20,"2021-08-28T14:00:00Z",90,15,0,0,0,0,3,0,239016,2,1,0,2,-10367,17254,27621,50,"False",0,3
"1368","John Stones","DEF","Man City",0.5,0,0,0,0,0,252,24,0,0,0,0,"2021-08-28T11:30:00Z",0,1,0,0,0,0,3,0,565878,0,5,0,0,-216887,8355,225242,54,"True",0,3
"1369","Pedro Lomba Neto","MID","Wolves",0,0,0,0,0,0,441,30,0,0,0,0,"2021-08-29T15:30:00Z",0,13,0,0,0,0,3,0,2236,1,0,0,0,-332,219,551,65,"True",0,3
"1370","Danny Ings","FWD","Aston Villa",6.8,1,0,14,0,11.3,337,21,1,0,6.1,22.4,"2021-08-28T14:00:00Z",90,3,0,0,0,0,3,0,3078954,1,1,27,4,160783,339661,178878,81,"True",1,3
"1371","Gabriel Fernando de Jesus","FWD","Man City",8.5,1,3,53,1,60.7,263,24,0,1,16.2,61.8,"2021-08-28T11:30:00Z",60,1,0,0,0,0,3,0,331920,0,5,39,12,62491,95472,32981,85,"True",0,3
"1374","Taylor Richards","MID","Brighton",0.3,0,0,4,0,11.5,537,22,0,0,2.2,2.6,"2021-08-28T14:00:00Z",17,8,0,0,0,0,3,0,1162,2,0,8,1,162,325,163,45,"True",0,3
"1375","Andy Lonergan","GK","Everton",1,0,0,0,0,0,571,22,0,0,0,0,"2021-08-28T14:00:00Z",0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,40,"False",0,3
"1376","Florin Andone","FWD","Brighton",0,0,0,0,0,0,500,22,0,0,0,0,"2021-08-28T14:00:00Z",0,8,0,0,0,0,3,0,11830,2,0,0,0,-4171,978,5149,50,"True",0,3
"1377","Dominic Calvert-Lewin","FWD","Everton",5.8,0,3,34,1,12.1,177,22,0,1,7,36.4,"2021-08-28T14:00:00Z",69,4,0,0,0,0,3,0,1259992,2,0,21,9,211212,333672,122460,82,"False",0,3
"1378","Kalvin Phillips","MID","Leeds",1.5,0,0,9,0,16.5,191,29,1,0,3.4,13.6,"2021-08-29T13:00:00Z",90,5,0,0,0,0,3,0,165554,1,1,4,1,-10935,10517,21452,50,"False",1,3
"1379","Oliver Skipp","MID","Spurs",3.3,0,0,9,1,6.5,373,27,0,0,1.8,9.2,"2021-08-29T13:00:00Z",90,18,0,0,0,0,3,0,72730,0,1,2,2,11452,24581,13129,45,"True",1,3
"1380","Ollie Watkins","FWD","Aston Villa",0.6,0,0,2,0,0.6,40,21,0,0,4,5.4,"2021-08-28T14:00:00Z",11,3,0,0,0,0,3,0,133365,1,1,34,1,-77521,1168,78689,73,"True",0,3
"1382","Aaron Lennon","MID","Burnley",1,0,0,-2,0,0.5,575,29,1,0,0.5,4.6,"2021-08-29T13:00:00Z",27,10,0,0,0,0,3,0,0,1,1,0,0,0,0,0,50,"True",1,3
"1384","Davinson Sánchez","DEF","Spurs",7.3,0,0,23,1,1.6,367,27,0,0,2.4,11.4,"2021-08-29T13:00:00Z",90,18,0,0,0,0,3,0,163181,0,1,11,6,73588,87065,13477,45,"True",0,3
"1385","Mark Gillespie","GK","Newcastle",-0.5,0,0,0,0,0,514,25,0,0,0,0,"2021-08-28T14:00:00Z",0,16,0,0,0,0,3,0,20262,2,2,0,0,1794,3137,1343,40,"True",0,3
"1387","Abdoulaye Doucouré","MID","Everton",5,0,0,9,1,14.1,173,22,0,0,4.1,5.6,"2021-08-28T14:00:00Z",90,4,0,0,0,0,3,0,125921,2,0,21,3,42138,61071,18933,55,"False",0,3
"1388","Tim Krul","GK","Norwich",-0.7,0,0,9,0,0,314,26,2,0,1.2,12,"2021-08-28T14:00:00Z",90,9,0,0,0,0,3,1,109843,2,1,0,1,-7350,3014,10364,45,"True",0,3
"1389","Jacob Sørensen","DEF","Norwich",-1,0,0,0,0,0,327,26,0,0,0,0,"2021-08-28T14:00:00Z",0,9,0,0,0,0,3,0,5301,2,1,0,0,-688,37,725,45,"True",0,3
"1390","Jamal Lewis","DEF","Newcastle",-0.5,0,0,0,0,0,311,25,0,0,0,0,"2021-08-28T14:00:00Z",0,16,0,0,0,0,3,0,10701,2,2,0,0,-1721,347,2068,44,"True",0,3
"1391","Remi Matthews","GK","Crystal Palace",-0.5,0,0,0,0,0,561,28,0,0,0,0,"2021-08-28T14:00:00Z",0,19,0,0,0,0,3,0,4204,2,2,0,0,2367,2742,375,40,"False",0,3
"1392","Rodrigo Hernandez","MID","Man City",3.8,0,0,36,1,35.5,266,24,0,1,10.8,55.2,"2021-08-28T11:30:00Z",90,1,0,0,0,0,3,0,31545,0,5,17,7,-964,3679,4643,55,"True",1,3
"1393","Winston Reid","DEF","West Ham",0.5,0,0,0,0,0,410,28,0,0,0,0,"2021-08-28T14:00:00Z",0,7,0,0,0,0,3,0,138475,2,2,0,0,-8114,6136,14250,40,"True",0,3
"1394","Axel Tuanzebe","DEF","Aston Villa",1.5,0,0,14,0,0.2,283,21,1,0,3.9,21.8,"2021-08-28T14:00:00Z",90,3,0,0,0,0,3,0,51968,1,1,17,2,-5695,1975,7670,45,"True",0,3
"1395","Hakim Ziyech","MID","Chelsea",0.3,0,0,0,0,0,131,23,0,0,0,0,"2021-08-28T16:30:00Z",0,11,0,0,0,0,3,0,24959,1,1,0,0,-429,3883,4312,74,"False",0,3
