"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","expected_assists","expected_goal_involvements","expected_goals","expected_goals_conceded","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","starts","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"309","Konstantinos Tsimikas","DEF","Liverpool",0,0,0,0,0,0,292,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,10567,0,2,2,0,0,0,0,0,45,"False",0,1
"311","Mohamed Elneny","MID","Arsenal",1.5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,86132,0,2,0,0,0,0,0,0,45,"False",0,1
"315","Braian Ojeda Rodríguez","MID","Nott'm Forest",0.5,0,0,0,0,0,396,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,10542,0,0,2,0,0,0,0,0,45,"False",0,1
"317","Kieffer Moore","FWD","Bournemouth",1,0,0,27,1,5.8,62,0,0,0,0,2,0,1,5.8,35,"2022-08-06T14:00:00Z",90,2,0,0,0,0,1,0,20629,0,0,2,17,6,0,0,0,55,"True",0,1
"322","Emile Smith Rowe","MID","Arsenal",2,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,141711,0,2,0,0,0,0,0,0,60,"False",0,1
"323","Rico Henry","DEF","Brentford",1.9,1,0,22,0,14.8,85,0,0,0,0,6,2,0,3.5,20.2,"2022-08-07T13:00:00Z",90,10,0,0,0,0,1,0,47144,0,2,2,0,4,0,0,0,45,"False",0,1
"324","Matt Turner","GK","Arsenal",1.5,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,60915,0,2,0,0,0,0,0,0,40,"False",0,1
"326","Halil Dervişoğlu","FWD","Brentford",1,1,0,11,0,0,541,0,0,0,0,6,0,0,1,0,"2022-08-07T13:00:00Z",6,10,0,0,0,0,1,0,30446,0,2,2,10,4,0,0,0,45,"False",0,1
"328","Sergi Canós Tenés","DEF","Brentford",0,0,0,0,0,0,82,0,0,0,0,6,0,0,0,0,"2022-08-07T13:00:00Z",0,10,0,0,0,0,1,0,1296,0,2,2,0,0,0,0,0,50,"False",0,1
"332","Harvey Elliott","MID","Liverpool",3.1,0,0,3,0,13.1,294,0,0,0,0,4,1,0,2.1,4,"2022-08-06T11:30:00Z",39,9,0,0,0,0,1,0,11317,0,2,2,4,1,0,0,0,50,"False",0,1
"336","Yan Valery","DEF","Southampton",0.5,0,0,1,0,0.9,414,0,0,0,0,8,2,0,0.5,4,"2022-08-06T14:00:00Z",45,18,0,0,0,0,1,0,70717,0,1,4,0,0,0,0,0,40,"False",0,1
"339","Phil Jones","DEF","Man Utd",1.5,0,0,0,0,0,328,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,27156,0,2,1,0,0,0,0,0,40,"True",0,1
"341","Emiliano Marcondes","MID","Bournemouth",1.1,0,0,0,0,0,63,0,0,0,0,2,0,0,0,0,"2022-08-06T14:00:00Z",0,2,0,0,0,0,1,0,1706,0,0,2,0,0,0,0,0,50,"True",0,1
"344","Joe Lolley","MID","Nott'm Forest",1.1,0,0,0,0,0,384,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,5339,0,0,2,0,0,0,0,0,50,"False",0,1
"345","Yoane Wissa","MID","Brentford",2,0,0,5,0,1.5,89,0,0,0,0,6,2,0,0.6,0,"2022-08-07T13:00:00Z",83,10,0,0,0,0,1,0,16404,0,2,2,5,2,0,0,0,55,"False",0,1
"346","Harry Arter","MID","Nott'm Forest",0.5,0,0,0,0,0,378,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,23813,0,0,2,0,0,0,0,0,45,"False",0,1
"352","Marcus Forss","FWD","Brentford",0,0,0,0,0,0,97,0,0,0,0,6,0,0,0,0,"2022-08-07T13:00:00Z",0,10,0,0,0,0,1,0,18037,0,2,2,0,0,0,0,0,45,"False",0,1
"355","Stefan Bajcetic","MID","Liverpool",2.5,0,0,0,0,0,564,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,45,"False",0,1
"366","Lewis O'Brien","MID","Nott'm Forest",1.1,0,0,7,0,0.8,524,0,0,0,0,7,1,0,2.1,12.4,"2022-08-06T14:00:00Z",74,15,0,0,0,0,1,0,4256,0,0,2,8,1,0,0,0,50,"False",1,1
"367","Gabriel Martinelli Silva","MID","Arsenal",2.7,0,0,23,1,15.2,19,0,0,0,0,1,0,1,9.2,38.2,"2022-08-05T19:00:00Z",90,7,0,0,0,0,1,0,1728741,0,2,0,39,8,0,0,0,60,"False",0,1
"369","Charlie Goode","DEF","Brentford",1,0,0,0,0,0,96,0,0,0,0,6,0,0,0,0,"2022-08-07T13:00:00Z",0,10,0,0,0,0,1,0,52672,0,2,2,0,0,0,0,0,40,"False",0,1
"370","Neco Williams","DEF","Nott'm Forest",0.5,0,0,10,0,18.8,295,0,0,0,0,7,2,0,4,16.8,"2022-08-06T14:00:00Z",90,15,0,0,0,0,1,0,2304763,0,0,2,4,0,0,0,0,40,"False",1,1
"384","Omar Richards","DEF","Nott'm Forest",0,0,0,0,0,0,511,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,1015,0,0,2,0,0,0,0,0,45,"False",0,1
"385","David De Gea Quintana","GK","Man Utd",3.6,0,0,11,0,0,327,0,0,0,0,9,2,0,2.1,20.8,"2022-08-07T13:00:00Z",90,5,0,0,0,0,1,2,602310,0,2,1,0,1,0,0,0,50,"True",0,1
"387","Curtis Jones","MID","Liverpool",0,0,0,0,0,0,291,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,1092,0,2,2,0,0,0,0,0,50,"False",0,1
"390","Luke Shaw","DEF","Man Utd",2.8,0,0,13,0,32.3,332,0,0,0,0,9,2,0,6.9,17.4,"2022-08-07T13:00:00Z",89,5,0,0,0,0,1,0,84371,0,2,1,19,0,0,0,0,50,"True",1,1
"392","Cédric Alves Soares","DEF","Arsenal",2.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,23970,0,2,0,0,0,0,0,0,45,"False",0,1
"393","Albert Sambi Lokonga","MID","Arsenal",1.5,0,0,3,0,0,18,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",1,7,0,0,0,0,1,0,19266,0,2,0,0,1,0,0,0,45,"False",0,1
"395","Brice Samba","GK","Nott'm Forest",0,0,0,0,0,0,382,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,345,0,0,2,0,0,0,0,0,45,"False",0,1
"401","Kieran Tierney","DEF","Arsenal",2.1,0,0,3,0,0.2,8,0,0,0,0,1,0,0,0.6,6,"2022-08-05T19:00:00Z",7,7,0,0,0,0,1,0,105345,0,2,0,0,1,0,0,0,50,"False",0,1
"406","Nicolas Pépé","MID","Arsenal",2.5,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,30199,0,2,0,0,0,0,0,0,55,"False",0,1
"414","Aaron Wan-Bissaka","DEF","Man Utd",2.4,0,0,0,0,0,341,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,32219,0,2,1,0,0,0,0,0,45,"True",0,1
"415","Dominic Thompson","DEF","Brentford",0,0,0,0,0,0,98,0,0,0,0,6,0,0,0,0,"2022-08-07T13:00:00Z",0,10,0,0,0,0,1,0,4791,0,2,2,0,0,0,0,0,40,"False",0,1
"416","James Garner","MID","Man Utd",1.5,0,0,0,0,0,570,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,45,"True",0,1
"421","Lucas Torreira di Pascua","MID","Arsenal",1.5,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,39173,0,2,0,0,0,0,0,0,45,"False",0,1
"425","Siriki Dembélé","MID","Bournemouth",1.1,0,0,0,0,0,74,0,0,0,0,2,0,0,0,0,"2022-08-06T14:00:00Z",0,2,0,0,0,0,1,0,8495,0,0,2,0,0,0,0,0,50,"True",0,1
"426","Christian Nørgaard","MID","Brentford",2,0,0,14,0,2.1,79,0,0,0,0,6,2,0,1.3,11.2,"2022-08-07T13:00:00Z",72,10,0,0,0,0,1,0,23369,0,2,2,0,2,0,0,0,55,"False",0,1
"429","Pablo Marí Villar","DEF","Arsenal",2.4,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,4463,0,2,0,0,0,0,0,0,45,"False",0,1
"430","Scott McKenna","DEF","Nott'm Forest",1.4,0,0,9,0,0.2,385,0,0,0,0,7,2,0,2.9,26.8,"2022-08-06T14:00:00Z",90,15,0,0,0,0,1,0,10896,0,0,2,2,1,0,0,0,45,"False",0,1
"432","Tom Heaton","GK","Man Utd",1.5,0,0,0,0,0,348,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,41033,0,2,1,0,0,0,0,0,40,"True",0,1
"435","Rhys Williams","DEF","Liverpool",0,0,0,0,0,0,498,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,1280,0,2,2,0,0,0,0,0,40,"False",0,1
"439","Andrew Robertson","DEF","Liverpool",5.2,0,0,4,0,7.8,284,0,0,0,0,4,2,0,2.9,13.2,"2022-08-06T11:30:00Z",90,9,0,0,0,0,1,0,1027195,0,2,2,8,1,0,0,0,70,"False",0,1
"444","Will Dennis","GK","Bournemouth",0.5,0,0,0,0,0,77,0,0,0,0,2,0,0,0,0,"2022-08-06T14:00:00Z",0,2,0,0,0,0,1,0,53891,0,0,2,0,0,0,0,0,40,"True",0,1
"446","Gabriel Fernando de Jesus","FWD","Arsenal",3.1,0,0,7,1,3.2,28,0,0,0,0,1,0,0,4.9,7.4,"2022-08-05T19:00:00Z",82,7,0,0,0,0,1,0,6018571,0,2,0,38,2,0,0,0,80,"False",0,1
"450","Diogo Dalot Teixeira","DEF","Man Utd",2.4,0,0,10,0,27.6,342,0,0,0,0,9,2,0,10.1,17.8,"2022-08-07T13:00:00Z",90,5,0,0,0,0,1,0,370352,0,2,1,56,1,0,0,0,45,"True",0,1
"451","Brandon Williams","DEF","Man Utd",1.5,0,0,0,0,0,343,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,215734,0,2,1,0,0,0,0,0,40,"True",0,1
"452","Tino Livramento","DEF","Southampton",0,0,0,0,0,0,419,0,0,0,0,8,0,0,0,0,"2022-08-06T14:00:00Z",0,18,0,0,0,0,1,0,1951,0,1,4,0,0,0,0,0,45,"False",0,1
"453","Alejandro Garnacho","MID","Man Utd",1.5,0,0,3,0,0,569,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",1,5,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,45,"True",0,1
"454","Mohamed Dräger","DEF","Nott'm Forest",0,0,0,0,0,0,386,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,23682,0,0,2,0,0,0,0,0,40,"False",0,1
"470","David Brooks","MID","Bournemouth",0.4,0,0,0,0,0,60,0,0,0,0,2,0,0,0,0,"2022-08-06T14:00:00Z",0,2,0,0,0,0,1,0,4165,0,0,2,0,0,0,0,0,55,"True",0,1
"472","Caoimhin Kelleher","GK","Liverpool",0,0,0,0,0,0,289,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,20766,0,2,2,0,0,0,0,0,40,"False",0,1
"473","Adrián San Miguel del Castillo","GK","Liverpool",2.5,0,0,0,0,0,497,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,62020,0,2,2,0,0,0,0,0,40,"False",0,1
"480","James Ward-Prowse","MID","Southampton",1.8,0,2,33,0,56.1,407,0,0,0,0,8,4,1,12.9,49.2,"2022-08-06T14:00:00Z",90,18,0,0,0,0,1,0,717828,0,1,4,24,9,0,0,0,65,"False",0,1
"483","Harry Maguire","DEF","Man Utd",2.8,0,0,14,0,2.3,330,0,0,0,0,9,2,0,5.4,18,"2022-08-07T13:00:00Z",90,5,0,0,0,0,1,0,78464,0,2,1,34,0,0,0,0,50,"True",1,1
"484","Donny van de Beek","MID","Man Utd",2.5,0,0,3,0,1.8,336,0,0,0,0,9,0,0,0.2,0.4,"2022-08-07T13:00:00Z",12,5,0,0,0,0,1,0,46618,0,2,1,0,1,0,0,0,55,"True",0,1
"486","Jadon Sancho","MID","Man Utd",3.1,0,0,13,0,24,340,0,0,0,0,9,2,0,4.3,7,"2022-08-07T13:00:00Z",89,5,0,0,0,0,1,0,817327,0,2,1,12,2,0,0,0,75,"True",0,1
"487","Tyrell Malacia","DEF","Man Utd",2.4,0,0,6,0,0,504,0,0,0,0,9,0,0,0.4,4,"2022-08-07T13:00:00Z",1,5,0,0,0,0,1,0,192542,0,2,1,0,1,0,0,0,45,"True",0,1
"489","Joseph Gomez","DEF","Liverpool",3.4,0,0,0,0,0,286,0,0,0,0,4,0,0,0,0,"2022-08-06T11:30:00Z",0,9,0,0,0,0,1,0,19160,0,2,2,0,0,0,0,0,45,"False",0,1
"490","Mathias Jensen","MID","Brentford",1.6,0,0,9,0,11.4,88,0,0,0,0,6,2,0,1.8,6.2,"2022-08-07T13:00:00Z",58,10,0,0,0,0,1,0,4698,0,2,2,0,1,0,0,0,50,"False",0,1
"491","Nathan Tella","MID","Southampton",0,0,0,0,0,0,412,0,0,0,0,8,0,0,0,0,"2022-08-06T14:00:00Z",0,18,0,0,0,0,1,0,452,0,1,4,0,0,0,0,0,50,"False",0,1
"494","Eddie Nketiah","FWD","Arsenal",2.7,0,0,4,0,10.3,11,0,0,0,0,1,0,0,1.3,2.2,"2022-08-05T19:00:00Z",7,7,0,0,0,0,1,0,67198,0,2,0,0,1,0,0,0,70,"False",0,1
"497","Virgil van Dijk","DEF","Liverpool",4.8,0,0,12,0,0.8,280,0,0,0,0,4,2,0,1.9,16.4,"2022-08-06T11:30:00Z",90,9,0,0,0,0,1,0,1133441,0,2,2,2,1,0,0,0,65,"False",0,1
"507","Jordan Henderson","MID","Liverpool",3.5,0,0,14,0,29.8,275,0,0,0,0,4,2,0,5.1,8.2,"2022-08-06T11:30:00Z",90,9,0,0,0,0,1,0,94154,0,2,2,13,2,0,0,0,55,"False",0,1
"510","Jaidon Anthony","MID","Bournemouth",1.5,0,0,0,0,0,75,0,0,0,0,2,0,0,0,0,"2022-08-06T14:00:00Z",0,2,0,0,0,0,1,0,7608,0,0,2,0,0,0,0,0,55,"True",0,1
"513","Alex McCarthy","GK","Southampton",1.7,0,0,0,0,0,401,0,0,0,0,8,0,0,0,0,"2022-08-06T14:00:00Z",0,18,0,0,0,0,1,0,25036,0,1,4,0,0,0,0,0,45,"False",0,1
"514","Jamal Lowe","MID","Bournemouth",1.5,0,0,0,0,0,61,0,0,0,0,2,0,0,0,0,"2022-08-06T14:00:00Z",0,2,0,0,0,0,1,0,4561,0,0,2,0,0,0,0,0,55,"True",0,1
"515","Ryan Yates","MID","Nott'm Forest",0,0,0,0,0,0,387,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,4222,0,0,2,0,0,0,0,0,50,"False",0,1
"516","Darwin Núñez Ribeiro","FWD","Liverpool",4.5,1,1,31,0,20.6,297,0,0,0,0,4,1,1,18.6,53.2,"2022-08-06T11:30:00Z",39,9,0,0,0,0,1,0,1572141,0,2,2,112,9,0,0,0,90,"False",0,1
"520","Theo Walcott","MID","Southampton",0,0,0,0,0,0,400,0,0,0,0,8,0,0,0,0,"2022-08-06T14:00:00Z",0,18,0,0,0,0,1,0,2565,0,1,4,0,0,0,0,0,50,"False",0,1
"529","Marcus Tavernier","MID","Bournemouth",1.1,0,0,20,1,42.3,535,0,0,0,0,2,0,0,5.7,13,"2022-08-06T14:00:00Z",85,2,0,0,0,0,1,0,5703,0,0,2,2,3,0,0,0,50,"True",0,1
"532","Victor Lindelöf","DEF","Man Utd",2.4,0,0,0,0,0,337,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,20023,0,2,1,0,0,0,0,0,45,"True",0,1
"537","Lyle Taylor","FWD","Nott'm Forest",0.5,0,0,0,0,0,380,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,941205,0,0,2,0,0,0,0,0,45,"False",0,1
"538","Jack Colback","MID","Nott'm Forest",0.5,0,0,13,0,1.3,381,0,0,0,0,7,2,0,1.6,14.4,"2022-08-06T14:00:00Z",90,15,0,0,0,0,1,0,141323,0,0,2,0,2,0,0,0,45,"False",0,1
"544","Jonathan Panzo","DEF","Nott'm Forest",0,0,0,0,0,0,389,0,0,0,0,7,0,0,0,0,"2022-08-06T14:00:00Z",0,15,0,0,0,0,1,0,2052,0,0,2,0,0,0,0,0,40,"False",0,1
"545","Romain Perraud","DEF","Southampton",1.4,0,0,2,0,1,417,0,0,0,0,8,0,0,2.5,0,"2022-08-06T14:00:00Z",18,18,0,0,0,0,1,0,3733,0,1,4,24,1,0,0,0,45,"False",0,1
"548","Fábio Freitas Gouveia Carvalho","MID","Liverpool",3.5,0,0,1,0,0.3,296,0,0,0,0,4,0,0,0.2,0,"2022-08-06T11:30:00Z",12,9,0,0,0,0,1,0,21632,0,2,2,4,1,0,0,0,55,"False",0,1
"552","Anthony Elanga","MID","Man Utd",2.1,0,0,2,0,0.1,344,0,0,0,0,9,0,0,0,0.2,"2022-08-07T13:00:00Z",1,5,0,0,0,0,1,0,77705,0,2,1,0,1,0,0,0,50,"True",0,1
"553","Luis Díaz","MID","Liverpool",4.2,0,0,1,0,3.4,293,0,0,0,0,4,2,0,2.5,0,"2022-08-06T11:30:00Z",77,9,0,0,0,0,1,0,1688654,0,2,2,24,2,0,0,0,80,"False",0,1
"555","Alex Telles","DEF","Man Utd",0,0,0,0,0,0,334,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,8614,0,2,1,0,0,0,0,0,50,"True",0,1
"557","Gabriel dos Santos Magalhães","DEF","Arsenal",2.8,0,1,26,1,0.6,16,0,0,0,0,1,0,0,2.7,24.2,"2022-08-05T19:00:00Z",90,7,0,0,0,0,1,0,689975,0,2,0,2,7,0,0,0,50,"False",0,1
"559","Martin Ødegaard","MID","Arsenal",2.8,0,0,9,1,8.3,7,0,0,0,0,1,0,0,3.5,3.4,"2022-08-05T19:00:00Z",90,7,0,0,0,0,1,0,1133257,0,2,0,23,3,0,0,0,65,"False",0,1
"561","Ethan Pinnock","DEF","Brentford",0,0,0,0,0,0,92,0,0,0,0,6,0,0,0,0,"2022-08-07T13:00:00Z",0,10,0,0,0,0,1,0,2802,0,2,2,0,0,0,0,0,45,"False",0,1
"562","Facundo Pellistri Rebollo","MID","Man Utd",1.1,0,0,0,0,0,347,0,0,0,0,9,0,0,0,0,"2022-08-07T13:00:00Z",0,5,0,0,0,0,1,0,5452,0,2,1,0,0,0,0,0,45,"True",0,1
"563","Reiss Nelson","MID","Arsenal",2.1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,"2022-08-05T19:00:00Z",0,7,0,0,0,0,1,0,2725,0,2,0,0,0,0,0,0,50,"False",0,1
"573","Philip Billing","MID","Bournemouth",1.5,0,0,10,1,1,70,0,0,0,0,2,0,0,2.7,22.2,"2022-08-06T14:00:00Z",90,2,0,0,0,0,1,0,13415,0,0,2,4,2,0,0,0,55,"True",1,1
"574","Nathan Redmond","MID","Southampton",1,0,0,0,0,0,403,0,0,0,0,19,0,0,0,0,"2022-08-13T14:00:00Z",0,11,0,0,0,0,2,0,6353,0,2,2,0,0,-636,190,826,55,"True",0,2
"575","Junior Stanislas","MID","Bournemouth",-0.5,0,0,2,0,0.3,58,0,0,0,0,17,1,0,0,0,"2022-08-13T14:00:00Z",27,13,0,0,0,0,2,0,8333,0,0,4,1,1,-1913,240,2153,50,"False",0,2
"579","Brennan Johnson","FWD","Nott'm Forest",1,0,0,5,1,14.3,394,0,0,0,0,18,0,0,3.3,1.6,"2022-08-14T13:00:00Z",90,19,0,0,0,0,2,0,160914,0,0,1,17,1,-18911,6297,25208,60,"True",1,2
"581","Oliver Hammond","MID","Nott'm Forest",-0.5,0,0,0,0,0,553,0,0,0,0,18,0,0,0,0,"2022-08-14T13:00:00Z",0,19,0,0,0,0,2,0,4032,0,0,1,0,0,-98,394,492,45,"True",0,2
"583","Fin Stevens","DEF","Brentford",-0.5,0,0,0,0,0,540,0,0,0,0,13,0,0,0,0,"2022-08-13T16:30:00Z",0,14,0,0,0,0,2,0,24458,0,0,4,0,0,1228,3100,1872,40,"True",0,2
"588","Alisson Ramses Becker","GK","Liverpool",2.5,0,0,12,0,0,281,0,0,0,0,16,1,0,1.7,16.8,"2022-08-15T19:00:00Z",90,7,0,0,0,0,2,2,1646148,0,1,1,0,2,-90298,36501,126799,55,"True",0,2
"589","Che Adams","FWD","Southampton",1.5,0,0,6,0,13.5,411,0,0,0,0,19,2,0,2.2,5.2,"2022-08-13T14:00:00Z",90,11,0,0,0,0,2,0,53680,0,2,2,3,2,-13044,2626,15670,64,"True",0,2
"592","Nathaniel Phillips","DEF","Liverpool",2,0,0,14,0,1.4,501,0,0,0,0,16,1,0,3.4,15,"2022-08-15T19:00:00Z",62,7,0,0,0,0,2,0,23010,0,1,1,18,2,-1038,1694,2732,40,"True",0,2
"593","Loïc Mbe Soh","DEF","Nott'm Forest",-0.5,0,0,0,0,0,393,0,0,0,0,18,0,0,0,0,"2022-08-14T13:00:00Z",0,19,0,0,0,0,2,0,3990,0,0,1,0,0,-652,35,687,45,"True",0,2
"597","Carlos Ribeiro Dias","MID","Nott'm Forest",0,0,0,3,0,0.1,383,0,0,0,0,18,0,0,0.3,2.4,"2022-08-14T13:00:00Z",6,19,0,0,0,0,2,0,41790,0,0,1,0,1,-3542,1833,5375,45,"True",0,2
"603","Cristiano Ronaldo dos Santos Aveiro","FWD","Man Utd",2,0,0,2,0,35.6,326,0,0,0,0,13,4,0,6.9,7.8,"2022-08-13T16:30:00Z",90,4,0,0,0,0,2,0,414347,0,0,4,26,2,-43311,32101,75412,105,"False",0,2
"605","Alex Oxlade-Chamberlain","MID","Liverpool",0,0,0,0,0,0,278,0,0,0,0,16,0,0,0,0,"2022-08-15T19:00:00Z",0,7,0,0,0,0,2,0,966,0,1,1,0,0,-261,45,306,50,"True",0,2
"608","Will Smallbone","MID","Southampton",0,0,0,0,0,0,415,0,0,0,0,19,0,0,0,0,"2022-08-13T14:00:00Z",0,11,0,0,0,0,2,0,1801,0,2,2,0,0,-339,0,339,45,"True",0,2
"613","Ibrahima Konaté","DEF","Liverpool",0,0,0,0,0,0,290,0,0,0,0,16,0,0,0,0,"2022-08-15T19:00:00Z",0,7,0,0,0,0,2,0,36583,0,1,1,0,0,-21617,603,22220,49,"True",0,2
"615","Christian Eriksen","MID","Man Utd",2.5,0,0,7,0,5.2,519,0,0,0,0,13,4,0,3.2,3.8,"2022-08-13T16:30:00Z",86,4,0,0,0,0,2,0,429536,0,0,4,23,2,-7785,43207,50992,65,"False",0,2
"618","Roméo Lavia","MID","Southampton",2.5,0,0,10,0,11.2,321,0,0,0,0,19,2,0,2.1,9.6,"2022-08-13T14:00:00Z",90,11,0,0,0,0,2,0,35569,0,2,2,0,2,9072,13006,3934,45,"True",0,2
"619","Kristoffer Ajer","DEF","Brentford",0,0,0,0,0,0,84,0,0,0,0,13,0,0,0,0,"2022-08-13T16:30:00Z",0,14,0,0,0,0,2,0,2339,0,0,4,0,0,-382,98,480,45,"True",0,2
"621","Joe Ayodele-Aribo","MID","Southampton",5,0,1,23,0,2.1,512,0,0,0,0,19,0,1,9.5,39.2,"2022-08-13T14:00:00Z",29,11,0,0,0,0,2,0,54303,0,2,2,54,7,-1476,4556,6032,55,"True",0,2
"622","Orel Mangala","MID","Nott'm Forest",1.5,0,0,4,1,4.4,536,0,0,0,0,18,0,0,1.4,1.6,"2022-08-14T13:00:00Z",83,19,0,0,0,0,2,0,3453,0,0,1,8,3,-376,135,511,50,"True",0,2
"629","Stuart Armstrong","MID","Southampton",2,0,0,5,0,17.4,405,0,0,0,0,19,2,0,4.2,1.4,"2022-08-13T14:00:00Z",60,11,0,0,0,0,2,0,10063,0,2,2,23,2,-627,684,1311,50,"True",0,2
"630","Oriol Romeu Vidal","MID","Southampton",1.5,0,0,0,0,0,402,0,0,0,0,19,0,0,0,0,"2022-08-13T14:00:00Z",0,11,0,0,0,0,2,0,10487,0,2,2,0,0,-739,275,1014,50,"True",0,2
"639","Diogo Teixeira da Silva","FWD","Liverpool",0,0,0,0,0,0,288,0,0,0,0,16,0,0,0,0,"2022-08-15T19:00:00Z",0,7,0,0,0,0,2,0,39445,0,1,1,0,0,-17552,431,17983,90,"True",0,2
"643","Mohammed Salisu","DEF","Southampton",-0.5,0,0,6,0,0.7,420,0,0,0,0,19,2,0,2,19.6,"2022-08-13T14:00:00Z",90,11,0,0,0,0,2,0,14622,0,2,2,0,0,-2100,673,2773,45,"True",1,2
"644","Frederico Rodrigues de Paula Santos","MID","Man Utd",1.5,0,0,10,0,4.2,331,0,0,0,0,13,4,0,1.2,3.8,"2022-08-13T16:30:00Z",45,4,0,0,0,0,2,0,82724,0,0,4,4,1,-15682,5771,21453,55,"False",0,2
"650","Lewis Cook","MID","Bournemouth",0,0,0,7,0,0.6,67,0,0,0,0,17,3,0,0.4,3,"2022-08-13T14:00:00Z",63,13,0,0,0,0,2,0,5294,0,0,4,0,2,-559,255,814,50,"False",0,2
"653","Calvin Ramsay","DEF","Liverpool",1,0,0,0,0,0,298,0,0,0,0,16,0,0,0,0,"2022-08-15T19:00:00Z",0,7,0,0,0,0,2,0,23110,0,1,1,0,0,-1231,1374,2605,40,"True",0,2
"654","Steve Cook","DEF","Nott'm Forest",0,0,0,4,0,0.1,379,0,0,0,0,18,0,0,0.3,3.2,"2022-08-14T13:00:00Z",11,19,0,0,0,0,2,0,13709,0,0,1,0,1,-2858,299,3157,45,"True",0,2
"656","Sékou Mara","FWD","Southampton",2.5,1,0,15,0,13.5,528,0,0,0,0,19,0,0,4.3,22.2,"2022-08-13T14:00:00Z",20,11,0,0,0,0,2,0,7672,0,2,2,7,4,-945,504,1449,55,"True",0,2
"657","Scott McTominay","MID","Man Utd",1,0,0,8,0,3.3,338,0,0,0,0,13,0,0,1.5,11.2,"2022-08-13T16:30:00Z",45,4,0,0,0,0,2,0,25216,0,0,4,0,0,-2683,2387,5070,50,"False",1,2
"658","Xande Nascimento da Costa Silva","MID","Nott'm Forest",0,0,0,0,0,0,390,0,0,0,0,18,0,0,0,0,"2022-08-14T13:00:00Z",0,19,0,0,0,0,2,0,1160,0,0,1,0,0,-805,0,805,50,"True",0,2
