"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"14018","Danny Ings","FWD","Southampton",3.2,0,2,32,0,21.2,366,236,2,1,8.9,42,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,0,750432,2,1,26,8,-43334,68367,111701,84,"True",0,24
"14051","Angus Gunn","GK","Southampton",0,0,0,0,0,0,371,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,8494,2,1,0,0,-125,0,125,43,"True",0,24
"14053","Matteo Guendouzi","MID","Arsenal",0,0,0,0,0,0,25,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,4642,2,4,0,0,-31,0,31,47,"True",0,24
"14066","Teden Mengi","DEF","Man Utd",0,0,0,0,0,0,319,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,55062,1,1,0,0,-3573,0,3573,39,"False",0,24
"14070","Edinson Cavani","FWD","Man Utd",5.2,0,0,6,0,3.3,569,237,1,0,0.8,1,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,0,518756,1,1,4,2,196720,219327,22607,80,"False",0,24
"14074","Chris Smalling","DEF","Man Utd",0,0,0,0,0,0,292,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,6535,1,1,0,0,-37,0,37,49,"False",0,24
"14081","Diogo Jota","MID","Liverpool",0,0,0,0,0,0,468,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,176574,1,3,0,0,-6297,788,7085,66,"False",0,24
"14083","Ben Osborn","MID","Sheffield Utd",0.4,0,0,19,0,41.6,356,238,3,0,6.6,17.6,"2021-02-15T18:00:00Z",90,19,0,0,0,0,24,0,1931,0,3,7,2,-17,21,38,47,"False",0,24
"14109","Joseph Gomez","DEF","Liverpool",0,0,0,0,0,0,260,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,87001,1,3,0,0,-938,61,999,52,"False",0,24
"14110","Lucas Torreira","MID","Arsenal",0,0,0,0,0,0,19,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,6444,2,4,0,0,-32,0,32,47,"True",0,24
"14111","Matt Macey","GK","Arsenal",0,0,0,0,0,0,527,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,96808,2,4,0,0,-5447,0,5447,40,"True",0,24
"14116","Xherdan Shaqiri","MID","Liverpool",2.7,0,0,3,0,0.8,247,234,0,0,0.1,0.4,"2021-02-13T12:30:00Z",3,9,0,0,0,0,24,0,6070,1,3,0,1,-370,336,706,64,"False",0,24
"14120","Sead Kolasinac","DEF","Arsenal",0,0,0,0,0,0,14,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,9190,2,4,0,0,-109,0,109,48,"True",0,24
"14128","Luke Shaw","DEF","Man Utd",5.5,1,3,26,0,70.8,300,237,1,0,10.9,36.4,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,0,552019,1,1,2,8,109654,129095,19441,50,"False",0,24
"14130","Michael Verrips","GK","Sheffield Utd",0,0,0,0,0,0,580,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,23450,0,3,0,0,-1763,0,1763,40,"False",0,24
"14131","Alex Oxlade-Chamberlain","MID","Liverpool",1.2,0,0,3,0,1.3,248,234,3,0,0.2,1,"2021-02-13T12:30:00Z",15,9,0,0,0,0,24,0,3659,1,3,0,1,-94,115,209,63,"False",0,24
"14132","Fraser Forster","GK","Southampton",0,0,0,0,0,0,523,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,477169,2,1,0,0,-19724,10665,30389,40,"True",0,24
"14133","Kean Bryan","DEF","Sheffield Utd",1.6,0,0,0,0,0,603,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,24329,0,3,0,0,1490,3627,2137,39,"False",0,24
"14144","Daniel James","MID","Man Utd",2,0,0,0,0,0,311,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,17817,1,1,0,0,-248,161,409,62,"False",0,24
"14150","Zak Brunt","MID","Sheffield Utd",0,0,0,0,0,0,657,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,162,0,3,0,0,83,122,39,45,"False",0,24
"14151","Lys Mousset","FWD","Sheffield Utd",0,0,0,0,0,0,359,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,5430,0,3,0,0,-91,146,237,58,"False",0,24
"14152","David de Gea","GK","Man Utd",4.3,0,0,12,0,0,291,237,1,0,2.1,21.4,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,2,399591,1,1,0,2,-15843,12013,27856,53,"False",0,24
"14166","Thiago Alcántara do Nascimento","MID","Liverpool",2.2,0,0,13,0,4.9,531,234,3,0,2.2,12.8,"2021-02-13T12:30:00Z",73,9,0,0,0,0,24,0,83795,1,3,4,2,-7373,2763,10136,56,"False",0,24
"14175","Chris Basham","DEF","Sheffield Utd",1.8,0,0,8,0,3.6,345,238,3,0,4,11.4,"2021-02-15T18:00:00Z",90,19,0,0,0,0,24,0,48501,0,3,25,0,-1315,522,1837,46,"False",1,24
"14178","Michael Obafemi","FWD","Southampton",0,0,0,0,0,0,381,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,58946,2,1,0,0,-1569,142,1711,46,"True",0,24
"14184","Aaron Ramsdale","GK","Sheffield Utd",2.6,0,0,21,0,0,483,238,3,0,3.8,37.8,"2021-02-15T18:00:00Z",90,19,0,0,0,0,24,6,143844,0,3,0,3,-3746,1644,5390,46,"False",0,24
"14187","Jack Stephens","DEF","Southampton",0.2,0,0,0,0,0,367,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,23241,2,1,0,0,-1759,314,2073,46,"True",0,24
"14191","David McGoldrick","FWD","Sheffield Utd",1.4,0,0,3,0,16.5,344,238,3,0,11.3,15,"2021-02-15T18:00:00Z",90,19,0,0,0,0,24,0,145907,0,3,81,2,-13181,13489,26670,52,"False",0,24
"14194","Simon Moore","GK","Sheffield Utd",0,0,0,0,0,0,348,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,7568,0,3,0,0,-86,0,86,43,"False",0,24
"14195","Tahith Chong","MID","Man Utd",0,0,0,0,0,0,316,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,855,1,1,0,0,-10,0,10,44,"False",0,24
"14206","Antwoine Hackford","FWD","Sheffield Utd",0,0,0,0,0,0,618,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,8293,0,3,0,0,3484,5273,1789,44,"False",0,24
"14210","Rhys Williams","DEF","Liverpool",0.5,0,0,0,0,0,594,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,16307,1,3,0,0,-1327,449,1776,40,"False",0,24
"14211","Daniel N'Lundulu","FWD","Southampton",0.4,0,0,0,0,0,590,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,18381,2,1,0,0,-293,2129,2422,45,"True",0,24
"14215","Anthony Martial","FWD","Man Utd",4.3,0,0,3,0,5.8,303,237,1,0,1.4,0.6,"2021-02-14T14:00:00Z",65,18,0,0,0,0,24,0,385484,1,1,8,2,-56284,18646,74930,87,"False",0,24
"14224","Wes Foderingham","GK","Sheffield Utd",0,0,0,0,0,0,350,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,7862,0,3,0,0,-96,127,223,43,"False",0,24
"14237","Gabriel Magalhães","DEF","Arsenal",1.3,0,0,10,0,0.3,494,229,2,0,1,7.6,"2021-02-14T16:30:00Z",90,10,0,0,0,0,24,0,381018,2,4,2,1,-5454,1856,7310,50,"True",0,24
"14238","James Milner","MID","Liverpool",1.7,0,0,4,0,0.3,241,234,0,0,0.3,1,"2021-02-13T12:30:00Z",16,9,0,0,0,0,24,0,9034,1,3,2,1,-49,191,240,53,"False",0,24
"14239","Enda Stevens","DEF","Sheffield Utd",0.2,0,0,12,0,22,347,238,3,0,3.8,14,"2021-02-15T18:00:00Z",90,19,0,0,0,0,24,0,70888,0,3,2,1,-1610,16,1626,50,"False",0,24
"14242","Fabio Henrique Tavares","MID","Liverpool",0,0,0,0,0,0,253,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,65651,1,3,0,0,-1269,407,1676,54,"False",0,24
"14243","Nathan Redmond","MID","Southampton",1.6,0,0,11,0,27.8,365,236,2,0,7,13.4,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,0,12711,2,1,29,2,-9,334,343,64,"True",0,24
"14250","Mason Greenwood","MID","Man Utd",3.3,0,0,5,0,13.4,315,237,0,0,4.9,8.8,"2021-02-14T14:00:00Z",24,18,0,0,0,0,24,0,150251,1,1,27,1,432,3800,3368,70,"False",0,24
"14251","Aaron Wan-Bissaka","DEF","Man Utd",6.7,0,0,18,0,16.3,313,237,1,0,3.6,15.8,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,0,1347558,1,1,4,2,179288,211580,32292,56,"False",0,24
"14256","Harry Maguire","DEF","Man Utd",4.8,0,0,10,0,17.1,298,237,1,0,5.6,12,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,0,433274,1,1,27,2,-8390,21470,29860,55,"False",0,24
"14257","Jake Vokins","DEF","Southampton",0,0,0,0,0,0,380,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,83825,2,1,0,0,-4754,0,4754,39,"True",0,24
"14260","Eric Bailly","DEF","Man Utd",1.3,0,0,0,0,0,310,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,24592,1,1,0,0,-4002,137,4139,49,"False",0,24
"14268","Mesut Özil","MID","Arsenal",0,0,0,0,0,0,1,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,42152,2,4,0,0,-142,0,142,67,"True",0,24
"14270","Kayne Ramsay","DEF","Southampton",-0.6,0,0,0,0,0,598,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,6157,2,1,0,0,78,480,402,40,"True",0,24
"14272","Alex McCarthy","GK","Southampton",1.2,0,0,12,0,0,363,236,2,0,1.6,16.4,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,2,1315117,2,1,0,1,-91504,13437,104941,45,"True",0,24
"14273","Oliver McBurnie","FWD","Sheffield Utd",1,0,0,4,0,1.1,357,238,1,0,2.5,4.4,"2021-02-15T18:00:00Z",28,19,0,0,0,0,24,0,15038,0,3,19,1,118,566,448,56,"False",0,24
"14274","Timothy Fosu-Mensah","DEF","Man Utd",0,0,0,0,0,0,312,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,5877,1,1,0,0,-138,0,138,43,"False",0,24
"14281","Allan Tchaptchet","DEF","Southampton",0,0,0,0,0,0,635,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,800,2,1,0,0,-5,117,122,40,"True",0,24
"14284","Ryan Finnigan","MID","Southampton",0,0,0,0,0,0,655,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,69,2,1,0,0,10,32,22,45,"True",0,24
"14308","Daniel Ceballos Fernández","MID","Arsenal",1.5,1,0,20,0,14.3,501,229,2,0,4,19.8,"2021-02-14T16:30:00Z",88,10,0,0,0,0,24,0,54890,2,4,6,5,-1259,139,1398,47,"True",0,24
"14309","Marcus Rashford","MID","Man Utd",4.7,0,0,16,0,27.2,306,237,1,0,6,10.8,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,0,1008588,1,1,22,2,33134,103522,70388,96,"False",0,24
"14310","Theo Walcott","MID","Southampton",0,0,0,0,0,0,148,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,29130,2,1,0,0,-5105,46,5151,58,"True",0,24
"14313","Frankie Maguire","MID","Sheffield Utd",1.2,0,0,0,0,0,670,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,0,0,3,0,0,0,0,0,45,"False",0,24
"14315","David Luiz Moreira Marinho","DEF","Arsenal",1.7,0,0,13,0,11.1,3,229,2,0,2.8,15.2,"2021-02-14T16:30:00Z",90,10,0,0,0,0,24,0,60243,2,4,2,1,31,1353,1322,54,"True",0,24
"14316","Moussa Djenepo","MID","Southampton",0.8,0,0,5,0,0.8,382,236,1,0,0.3,2.4,"2021-02-14T12:00:00Z",28,20,0,0,0,0,24,0,4238,2,1,0,1,-132,58,190,54,"True",0,24
"14317","Andreas Pereira","MID","Man Utd",0,0,0,0,0,0,304,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,2472,1,1,0,0,-12,0,12,48,"False",0,24
"14323","Odion Ighalo","FWD","Man Utd",0,0,0,0,0,0,293,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,13643,1,1,0,0,-137,0,137,61,"False",0,24
"14325","Phil Jones","DEF","Man Utd",0,0,0,0,0,0,297,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,2590,1,1,0,0,-8,0,8,48,"False",0,24
"14338","Scott McTominay","MID","Man Utd",4.3,0,0,9,0,7.7,309,237,1,0,7.6,10.4,"2021-02-14T14:00:00Z",90,18,0,0,0,0,24,0,78179,1,1,58,2,12188,17609,5421,49,"False",0,24
"14343","Rhian Brewster","FWD","Sheffield Utd",0.8,0,0,0,0,0,262,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,517132,0,3,0,0,-24034,30976,55010,44,"False",0,24
"14349","Héctor Bellerín","DEF","Arsenal",4.7,0,2,31,0,12.4,11,229,2,1,9,49.6,"2021-02-14T16:30:00Z",90,10,0,0,0,0,24,0,355853,2,4,28,9,-17381,8231,25612,51,"True",0,24
"14352","Cédric Soares","DEF","Arsenal",2.7,0,0,12,0,11.7,5,229,2,0,4.6,15.4,"2021-02-14T16:30:00Z",90,10,0,0,0,0,24,0,25084,2,4,19,1,-1208,1560,2768,46,"True",0,24
"14353","Pierre-Emerick Aubameyang","MID","Arsenal",4.9,0,3,56,0,27.7,4,229,2,3,22.7,102.2,"2021-02-14T16:30:00Z",90,10,0,0,0,0,24,0,515502,2,4,97,20,-11009,3811,14820,113,"True",0,24
"14354","Caleb Watts","MID","Southampton",0,0,0,0,0,0,636,236,0,0,0,0,"2021-02-14T12:00:00Z",0,20,0,0,0,0,24,0,255,2,1,0,0,5,49,44,45,"True",0,24
"14358","Frederico Rodrigues de Paula Santos","MID","Man Utd",2.8,0,0,14,0,7,299,237,1,0,2.8,12.2,"2021-02-14T14:00:00Z",78,18,0,0,0,0,24,0,15361,1,1,9,2,-428,448,876,53,"False",0,24
"14363","Oriol Romeu Vidal","MID","Southampton",1,0,0,13,0,2.4,364,236,2,0,1.4,11.4,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,0,151948,2,1,0,1,-8708,1301,10009,45,"True",1,24
"14368","Jannik Vestergaard","DEF","Southampton",0.4,0,0,15,0,0.8,369,236,2,0,1.8,17.6,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,0,217538,2,1,0,1,3341,11185,7844,47,"True",0,24
"14372","Harvey Elliott","MID","Liverpool",0,0,0,0,0,0,265,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,6453,1,3,0,0,-156,0,156,43,"False",0,24
"14373","Nemanja Matic","MID","Man Utd",1.5,0,0,0,0,0,295,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,14729,1,1,0,0,-275,122,397,47,"False",0,24
"14382","Billy Sharp","FWD","Sheffield Utd",3,0,0,5,0,18.7,343,238,3,0,3,1.6,"2021-02-15T18:00:00Z",90,19,0,0,0,0,24,0,16464,0,3,10,2,1511,3539,2028,55,"False",0,24
"14390","Shkodran Mustafi","DEF","Arsenal",0,0,0,0,0,0,7,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,3725,2,4,0,0,-182,0,182,50,"True",0,24
"14393","James Ward-Prowse","MID","Southampton",3.8,0,0,15,0,3.5,370,236,2,0,2.6,15.6,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,0,612918,2,1,7,2,-13215,35854,49069,60,"True",0,24
"14395","Andrew Robertson","DEF","Liverpool",2,0,0,14,0,19.2,255,234,3,0,6.3,20.2,"2021-02-13T12:30:00Z",90,9,0,0,0,0,24,0,1397371,1,3,24,1,-144248,17300,161548,73,"False",0,24
"14396","Stuart Armstrong","MID","Southampton",3.4,1,1,23,0,16.1,368,236,2,0,5.4,29.4,"2021-02-14T12:00:00Z",68,20,0,0,0,0,24,0,23294,2,1,8,6,-3675,373,4048,55,"True",0,24
"14399","Adrián San Miguel del Castillo","GK","Liverpool",0.5,0,0,0,0,0,245,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,27188,1,3,0,0,-363,518,881,42,"False",0,24
"14403","Alexandre Lacazette","FWD","Arsenal",4.1,0,0,0,0,0,6,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,503677,2,4,0,0,-120962,22015,142977,83,"True",0,24
"14408","Mohammed Salisu","DEF","Southampton",0.2,0,0,4,0,0.3,479,236,0,0,1,9.2,"2021-02-14T12:00:00Z",18,20,0,0,0,0,24,0,5357,2,1,0,1,20,92,72,43,"True",0,24
"14413","Sergio Romero","GK","Man Utd",0,0,0,0,0,0,289,237,0,0,0,0,"2021-02-14T14:00:00Z",0,18,0,0,0,0,24,0,5707,1,1,0,0,-36,0,36,49,"False",0,24
"14422","Jake Cain","MID","Liverpool",0.5,0,0,0,0,0,607,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,329,1,3,0,0,-4,45,49,45,"False",0,24
"14428","Sander Berge","MID","Sheffield Utd",0,0,0,0,0,0,360,238,0,0,0,0,"2021-02-15T18:00:00Z",0,19,0,0,0,0,24,0,7290,0,3,0,0,115,334,219,49,"False",0,24
"14430","Ryan Bertrand","DEF","Southampton",1,0,0,7,0,2.3,362,236,2,0,0.7,4.4,"2021-02-14T12:00:00Z",90,20,0,0,0,0,24,0,65868,2,1,0,1,207,3023,2816,50,"True",0,24
"14431","Donny van de Beek","MID","Man Utd",1.3,0,0,3,0,1.1,495,237,0,0,0.6,0.4,"2021-02-14T14:00:00Z",11,18,0,0,0,0,24,0,110377,1,1,4,1,-1074,283,1357,66,"False",0,24
"14432","Divock Origi","FWD","Liverpool",1.3,0,0,0,0,0,256,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,48870,1,3,0,0,-503,1425,1928,52,"False",0,24
"14441","Rob Holding","DEF","Arsenal",3.3,0,0,3,0,0,16,229,0,0,0.2,2.2,"2021-02-14T16:30:00Z",1,10,0,0,0,0,24,0,412288,2,4,0,1,-41326,12154,53480,46,"True",0,24
"14445","Calum Chambers","DEF","Arsenal",0.5,0,0,0,0,0,13,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,2550,2,4,0,0,-36,143,179,45,"True",0,24
"14448","Rúnar Alex Rúnarsson","GK","Arsenal",0.7,0,0,0,0,0,547,229,0,0,0,0,"2021-02-14T16:30:00Z",0,10,0,0,0,0,24,0,4446,2,4,0,0,-653,219,872,44,"True",0,24
"14450","Phil Jagielka","DEF","Sheffield Utd",0.6,0,0,6,0,0,529,238,1,0,0.5,5.2,"2021-02-15T18:00:00Z",5,19,0,0,0,0,24,0,43257,0,3,0,1,196,1852,1656,39,"False",0,24
"14454","Naby Keita","MID","Liverpool",0,0,0,0,0,0,261,234,0,0,0,0,"2021-02-13T12:30:00Z",0,9,0,0,0,0,24,0,13801,1,3,0,0,-161,14,175,52,"False",0,24
"14463","Ibrahima Diallo","MID","Southampton",0,0,0,0,0,0,565,246,0,0,0,0,"2021-02-20T12:30:00Z",0,5,0,0,0,0,25,0,1685,1,1,0,0,-115,34,149,45,"True",0,25
"14464","Ibrahima Diallo","MID","Southampton",0,0,0,0,0,0,565,172,0,0,0,0,"2021-02-23T18:00:00Z",0,10,0,0,0,0,25,0,1685,0,3,0,0,-115,34,149,45,"False",0,25
"14467","Juan Mata","MID","Man Utd",0.7,0,0,3,0,1,290,245,0,0,0.1,0.2,"2021-02-21T19:00:00Z",2,14,0,0,0,0,25,0,10497,1,3,0,1,-69,68,137,58,"True",0,25
"14469","Oliver Norwood","MID","Sheffield Utd",0.9,0,0,6,0,5.6,349,243,1,0,2.1,15,"2021-02-20T20:00:00Z",39,8,0,0,0,0,25,0,10384,0,1,0,1,3,245,242,45,"False",0,25
"14482","Kieran Tierney","DEF","Arsenal",-0.1,0,0,15,0,26.6,17,239,1,0,6,20.6,"2021-02-21T16:30:00Z",90,12,0,0,0,0,25,0,327660,1,0,13,2,-9799,3957,13756,52,"True",0,25
"14485","José Diogo Dalot Teixeira","DEF","Man Utd",0,0,0,0,0,0,314,245,0,0,0,0,"2021-02-21T19:00:00Z",0,14,0,0,0,0,25,0,2178,1,3,0,0,-9,0,9,48,"True",0,25
"14490","Max Lowe","DEF","Sheffield Utd",-0.1,0,0,0,0,0,511,243,0,0,0,0,"2021-02-20T20:00:00Z",0,8,0,0,0,0,25,0,4053,0,1,0,0,-30,38,68,43,"False",0,25
"14491","Brandon Williams","DEF","Man Utd",0.5,0,0,0,0,0,318,245,0,0,0,0,"2021-02-21T19:00:00Z",0,14,0,0,0,0,25,0,41686,1,3,0,0,-352,164,516,42,"True",0,25
"14499","Jordan Henderson","MID","Liverpool",1.8,0,0,9,0,1.4,244,244,1,0,1.5,7,"2021-02-20T17:30:00Z",29,7,0,0,0,0,25,0,89754,2,0,7,1,-2232,1094,3326,54,"True",0,25
"14500","Curtis Jones","MID","Liverpool",2,0,0,15,0,19.7,263,244,1,0,3,5.6,"2021-02-20T17:30:00Z",62,7,0,0,0,0,25,0,58900,2,0,5,2,-2066,2297,4363,44,"True",0,25
"14501","William Saliba","DEF","Arsenal",0,0,0,0,0,0,27,239,0,0,0,0,"2021-02-21T16:30:00Z",0,12,0,0,0,0,25,0,39383,1,0,0,0,-549,0,549,40,"True",0,25
"14514","Shane Long","FWD","Southampton",0,0,0,0,0,0,361,246,0,0,0,0,"2021-02-20T12:30:00Z",0,5,0,0,0,0,25,0,38860,1,1,0,0,-1303,0,1303,51,"True",0,25
"14515","Shane Long","FWD","Southampton",0,0,0,0,0,0,361,172,0,0,0,0,"2021-02-23T18:00:00Z",0,10,0,0,0,0,25,0,38860,0,3,0,0,-1303,0,1303,51,"False",0,25
"14516","Bernd Leno","GK","Arsenal",1.5,0,0,17,0,0,8,239,1,0,2.1,20.6,"2021-02-21T16:30:00Z",90,12,0,0,0,0,25,2,560005,1,0,0,2,-10387,4804,15191,50,"True",0,25
"14525","Neco Williams","DEF","Liverpool",0,0,0,0,0,0,264,244,0,0,0,0,"2021-02-20T17:30:00Z",0,7,0,0,0,0,25,0,306233,2,0,0,0,10353,21911,11558,38,"True",0,25
"14528","Ethan Ampadu","DEF","Sheffield Utd",0.9,0,0,10,0,1.3,509,243,1,0,1.7,11.6,"2021-02-20T20:00:00Z",90,8,0,0,0,0,25,0,36840,0,1,4,2,-108,1184,1292,43,"False",0,25
"14532","Oliver Burke","MID","Sheffield Utd",1.1,0,0,0,0,0,424,243,0,0,0,0,"2021-02-20T20:00:00Z",0,8,0,0,0,0,25,0,129864,0,1,0,0,-3903,9761,13664,42,"False",0,25
"14533","Bruno Miguel Borges Fernandes","MID","Man Utd",10.1,1,3,41,0,43.6,302,245,1,1,13.3,60.8,"2021-02-21T19:00:00Z",90,14,0,0,0,0,25,0,4834223,1,3,29,12,41622,63513,21891,116,"True",1,25
"14542","Kyle Walker-Peters","DEF","Southampton",0,0,0,0,0,0,375,246,0,0,0,0,"2021-02-20T12:30:00Z",0,5,0,0,0,0,25,0,413720,1,1,0,0,-50243,7786,58029,47,"True",0,25
"14543","Kyle Walker-Peters","DEF","Southampton",0,0,0,0,0,0,375,172,0,0,0,0,"2021-02-23T18:00:00Z",0,10,0,0,0,0,25,0,413720,0,3,0,0,-50243,7786,58029,47,"False",0,25
"14546","Joel Matip","DEF","Liverpool",0,0,0,0,0,0,246,244,0,0,0,0,"2021-02-20T17:30:00Z",0,7,0,0,0,0,25,0,32485,2,0,0,0,-1090,43,1133,54,"True",0,25
"14551","Ben Davies","DEF","Liverpool",0,0,0,0,0,0,653,244,0,0,0,0,"2021-02-20T17:30:00Z",0,7,0,0,0,0,25,0,1929,2,0,0,0,-532,110,642,50,"True",0,25
"14557","James Garner","MID","Man Utd",0,0,0,0,0,0,317,245,0,0,0,0,"2021-02-21T19:00:00Z",0,14,0,0,0,0,25,0,3166,1,3,0,0,-31,0,31,44,"True",0,25
"14559","Trent Alexander-Arnold","DEF","Liverpool",3.3,0,0,6,0,35,259,244,2,0,6.9,18,"2021-02-20T17:30:00Z",90,7,0,0,0,0,25,0,1146999,2,0,16,1,-26468,17089,43557,74,"True",0,25
"14562","Sokratis Papastathopoulos","DEF","Arsenal",0,0,0,0,0,0,2,239,0,0,0,0,"2021-02-21T16:30:00Z",0,12,0,0,0,0,25,0,4704,1,0,0,0,-21,0,21,48,"True",0,25
"14572","Edward Nketiah","FWD","Arsenal",-0.3,0,0,0,0,0,22,239,0,0,0,0,"2021-02-21T16:30:00Z",0,12,0,0,0,0,25,0,39220,1,0,0,0,-371,622,993,54,"True",0,25
"14580","Ozan Kabak","DEF","Liverpool",0,0,0,13,0,1.8,652,244,2,0,1.8,16,"2021-02-20T17:30:00Z",90,7,0,0,0,0,25,0,22245,2,0,0,0,11550,14740,3190,50,"True",1,25
"14582","Gabriel Teodoro Martinelli Silva","MID","Arsenal",-0.3,0,0,0,0,0,26,239,0,0,0,0,"2021-02-21T16:30:00Z",0,12,0,0,0,0,25,0,9529,1,0,0,0,-1211,165,1376,49,"True",0,25
"14583","Roberto Firmino","FWD","Liverpool",3.7,0,0,17,0,14.3,249,244,2,0,8.1,12.2,"2021-02-20T17:30:00Z",90,7,0,0,0,0,25,0,408949,2,0,54,2,-30468,15096,45564,93,"True",0,25
"14591","Kgaogelo Chauke","MID","Southampton",-0.5,0,0,0,0,0,624,246,0,0,0,0,"2021-02-20T12:30:00Z",0,5,0,0,0,0,25,0,331,1,1,0,0,84,134,50,44,"True",0,25
"14592","Kgaogelo Chauke","MID","Southampton",-0.5,0,0,0,0,0,624,172,0,0,0,0,"2021-02-23T18:00:00Z",0,10,0,0,0,0,25,0,331,0,3,0,0,84,134,50,44,"False",0,25
"14594","Kyron Gordon","DEF","Sheffield Utd",-0.5,0,0,0,0,0,646,243,0,0,0,0,"2021-02-20T20:00:00Z",0,8,0,0,0,0,25,0,857,0,1,0,0,94,195,101,40,"False",0,25
"14599","John Egan","DEF","Sheffield Utd",0,0,0,0,0,0,353,243,0,0,0,0,"2021-02-20T20:00:00Z",0,8,0,0,0,0,25,0,145915,0,1,0,0,-3791,210,4001,47,"False",0,25
"14602","Virgil van Dijk","DEF","Liverpool",0,0,0,0,0,0,250,244,0,0,0,0,"2021-02-20T17:30:00Z",0,7,0,0,0,0,25,0,517403,2,0,0,0,-2592,219,2811,63,"True",0,25
