"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"9511","Naby Keita","MID","Liverpool",1,0,0,0,0,0,239,158,0,0,0,0,"2021-12-11T15:00:00Z",0,2,0,0,0,0,16,0,15421,0,1,0,0,-239,465,704,50,"True",0,16
"9512","Kristoffer Ajer","DEF","Brentford",0,0,0,0,0,0,483,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,48034,1,2,0,0,-2587,58,2645,44,"True",0,16
"9516","Mathias Jorgensen","DEF","Brentford",0,0,0,0,0,0,594,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,2955,1,2,0,0,-421,26,447,45,"True",0,16
"9518","Xherdan Shaqiri","MID","Liverpool",0,0,0,0,0,0,226,158,0,0,0,0,"2021-12-11T15:00:00Z",0,2,0,0,0,0,16,0,3524,0,1,0,0,-17,0,17,59,"True",0,16
"9524","Nathan Tella","MID","Southampton",0.9,0,0,5,0,21.5,346,151,3,0,6.8,11.6,"2021-12-11T15:00:00Z",90,1,0,0,0,0,16,0,5036,0,3,35,2,149,500,351,47,"False",0,16
"9525","Shane Long","FWD","Southampton",-0.5,0,0,0,0,0,519,151,0,0,0,0,"2021-12-11T15:00:00Z",0,1,0,0,0,0,16,0,14120,0,3,0,0,-93,893,986,54,"False",0,16
"9535","Saman Ghoddos","MID","Brentford",1.3,1,0,13,0,1.2,85,152,0,0,0.9,2.2,"2021-12-10T20:00:00Z",21,18,0,0,0,0,16,0,3780,1,2,6,4,-91,92,183,53,"True",0,16
"9538","Gabriel Magalhães","DEF","Arsenal",4.7,0,0,31,1,0.6,23,151,0,1,8,42,"2021-12-11T15:00:00Z",68,16,0,0,0,0,16,0,312808,0,3,37,11,42072,58696,16624,51,"True",1,16
"9540","Jordan Henderson","MID","Liverpool",5.6,0,0,15,1,27.3,222,158,0,0,4.2,12.8,"2021-12-11T15:00:00Z",90,2,0,0,0,0,16,0,244261,0,1,2,3,22932,38773,15841,51,"True",0,16
"9542","Ibrahima Diallo","MID","Southampton",0.3,0,0,8,0,1.5,349,151,3,0,1,8.4,"2021-12-11T15:00:00Z",90,1,0,0,0,0,16,0,15542,0,3,0,2,-812,315,1127,45,"False",0,16
"9543","Calum Chambers","DEF","Arsenal",0.5,0,0,0,0,0,10,151,0,0,0,0,"2021-12-11T15:00:00Z",0,16,0,0,0,0,16,0,16410,0,3,0,0,-168,194,362,42,"True",0,16
"9546","Patrik Gunnarsson","GK","Brentford",0,0,0,0,0,0,94,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,106403,1,2,0,0,11205,15933,4728,39,"True",0,16
"9551","David Raya Martin","GK","Brentford",0,0,0,0,0,0,80,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,361983,1,2,0,0,-22617,397,23014,44,"True",0,16
"9555","Gabriel Teodoro Martinelli Silva","MID","Arsenal",4.5,1,0,20,1,39.9,26,151,0,0,8.3,32.2,"2021-12-11T15:00:00Z",90,16,0,0,0,0,16,0,29807,0,3,11,6,3035,6894,3859,52,"True",0,16
"9571","Reiss Nelson","MID","Arsenal",0,0,0,0,0,0,531,151,0,0,0,0,"2021-12-11T15:00:00Z",0,16,0,0,0,0,16,0,691,0,3,0,0,-1,0,1,50,"True",0,16
"9572","Rob Holding","DEF","Arsenal",0.7,0,0,3,0,0.4,14,151,0,0,2.1,2.4,"2021-12-11T15:00:00Z",21,16,0,0,0,0,16,0,46085,0,3,18,1,-43,1289,1332,41,"True",0,16
"9579","Tom Heaton","GK","Man Utd",1,0,0,0,0,0,509,160,0,0,0,0,"2021-12-11T17:30:00Z",0,15,0,0,0,0,16,0,42313,1,0,0,0,-233,486,719,40,"False",0,16
"9584","Frederico Rodrigues de Paula Santos","MID","Man Utd",6,0,0,18,1,17.8,274,160,0,0,5,24.2,"2021-12-11T17:30:00Z",90,15,0,0,0,0,16,0,171052,1,0,8,3,102708,108726,6018,49,"False",0,16
"9590","David de Gea","GK","Man Utd",6.4,0,3,31,1,0,270,160,0,0,4.2,42.2,"2021-12-11T17:30:00Z",90,15,0,0,0,0,16,5,725219,1,0,0,10,175125,184846,9721,51,"False",0,16
"9591","Victor Lindelöf","DEF","Man Utd",4,0,1,29,1,1.3,284,160,0,0,1.4,12.2,"2021-12-11T17:30:00Z",73,15,0,0,0,0,16,0,67669,1,0,0,7,16474,18719,2245,48,"False",0,16
"9596","Paris Maghoma","MID","Brentford",0.5,0,0,0,0,0,614,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,661,1,2,0,0,46,130,84,45,"True",0,16
"9597","Romain Perraud","DEF","Southampton",-0.5,0,0,0,0,0,460,151,0,0,0,0,"2021-12-11T15:00:00Z",0,1,0,0,0,0,16,0,7981,0,3,0,0,-184,141,325,48,"False",0,16
"9599","Nicolas Pépé","MID","Arsenal",0.7,0,0,2,0,0.5,17,151,0,0,0.1,0,"2021-12-11T15:00:00Z",7,16,0,0,0,0,16,0,70153,0,3,0,1,-1244,790,2034,69,"True",0,16
"9603","Granit Xhaka","MID","Arsenal",1.3,0,0,7,1,4.3,7,151,0,0,0.8,0.8,"2021-12-11T15:00:00Z",80,16,0,0,0,0,16,0,25416,0,3,3,3,721,1022,301,48,"True",0,16
"9604","Jan Zamburek","MID","Brentford",0.5,0,0,0,0,0,93,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,67673,1,2,0,0,280,3174,2894,44,"True",0,16
"9608","Mads Roerslev Rasmussen","DEF","Brentford",1.5,0,0,7,0,1.9,89,152,1,0,1,5.8,"2021-12-10T20:00:00Z",90,18,0,0,0,0,16,0,4363,1,2,2,2,80,193,113,43,"True",0,16
"9611","Anthony Elanga","MID","Man Utd",1.2,0,0,0,0,0,512,160,0,0,0,0,"2021-12-11T17:30:00Z",0,15,0,0,0,0,16,0,1642,1,0,0,0,97,163,66,48,"False",0,16
"9613","Finley Stevens","DEF","Brentford",0.5,0,0,0,0,0,569,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,21571,1,2,0,0,11,694,683,40,"True",0,16
"9618","Bernd Leno","GK","Arsenal",0.4,0,0,0,0,0,1,151,0,0,0,0,"2021-12-11T15:00:00Z",0,16,0,0,0,0,16,0,80128,0,3,0,0,-2184,320,2504,46,"True",0,16
"9620","Daniel N'Lundulu","FWD","Southampton",0,0,0,0,0,0,344,151,0,0,0,0,"2021-12-11T15:00:00Z",0,1,0,0,0,0,16,0,1244,0,3,0,0,-18,0,18,45,"False",0,16
"9621","Martin Ødegaard","MID","Arsenal",5.7,0,0,32,1,35.7,558,151,0,1,13.5,43.4,"2021-12-11T15:00:00Z",90,16,0,0,0,0,16,0,179990,0,3,56,8,54059,60539,6480,54,"True",0,16
"9627","Mason Greenwood","MID","Man Utd",2,0,0,1,0,0.8,289,160,0,0,0.1,0,"2021-12-11T17:30:00Z",23,15,0,0,0,0,16,0,504059,1,0,2,1,7364,29822,22458,72,"False",0,16
"9633","Caoimhin Kelleher","GK","Liverpool",1,0,0,0,0,0,242,158,0,0,0,0,"2021-12-11T15:00:00Z",0,2,0,0,0,0,16,0,9006,0,1,0,0,-150,103,253,43,"True",0,16
"9636","Thiago Alcántara do Nascimento","MID","Liverpool",4.2,0,0,8,1,27.3,225,158,0,0,5.4,16.4,"2021-12-11T15:00:00Z",83,2,0,0,0,0,16,0,58058,0,1,10,3,2586,6762,4176,53,"True",0,16
"9640","Nathan Young-Coombes","FWD","Brentford",0.5,0,0,0,0,0,640,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,3358,1,2,0,0,2321,2854,533,45,"True",0,16
"9641","Ben Woodburn","MID","Liverpool",0,0,0,0,0,0,553,158,0,0,0,0,"2021-12-11T15:00:00Z",0,2,0,0,0,0,16,0,1230,0,1,0,0,-14,0,14,45,"True",0,16
"9643","Sead Kolasinac","DEF","Arsenal",0,0,0,0,0,0,11,151,0,0,0,0,"2021-12-11T15:00:00Z",0,16,0,0,0,0,16,0,7059,0,3,0,0,-166,24,190,43,"True",0,16
"9644","Álvaro Fernández","GK","Brentford",4.1,0,0,9,0,0,556,152,1,0,1,10.4,"2021-12-10T20:00:00Z",90,18,0,0,0,0,16,1,74457,1,2,0,2,15515,19606,4091,45,"True",0,16
"9646","Alex Oxlade-Chamberlain","MID","Liverpool",2.4,0,0,1,0,2.8,227,158,0,0,1.5,3.4,"2021-12-11T15:00:00Z",57,2,0,0,0,0,16,0,12998,0,1,9,1,-183,459,642,58,"True",0,16
"9650","Ben White","DEF","Arsenal",3.3,0,0,30,1,1.3,67,151,0,0,1.9,17.4,"2021-12-11T15:00:00Z",90,16,0,0,0,0,16,0,1079009,0,3,0,6,35270,59138,23868,44,"True",0,16
"9654","Halil Dervişoğlu","FWD","Brentford",0,0,0,0,0,0,95,152,0,0,0,0,"2021-12-10T20:00:00Z",0,18,0,0,0,0,16,0,1147,1,2,0,0,-20,0,20,54,"True",0,16
"9655","Jadon Sancho","MID","Man Utd",4.8,0,0,12,1,29.9,485,160,0,0,4.8,9.8,"2021-12-11T17:30:00Z",66,15,0,0,0,0,16,0,251754,1,0,8,3,22752,37606,14854,89,"False",0,16
"9663","Curtis Jones","MID","Liverpool",0,0,0,0,0,0,244,158,0,0,0,0,"2021-12-11T15:00:00Z",0,2,0,0,0,0,16,0,7122,0,1,0,0,-903,7,910,50,"True",0,16
"9664","Owen Beck","DEF","Liverpool",1,0,0,0,0,0,627,158,0,0,0,0,"2021-12-11T15:00:00Z",0,2,0,0,0,0,16,0,439,0,1,0,0,-4,42,46,40,"True",0,16
"9666","Mohammed Salisu","DEF","Southampton",0,0,0,0,0,0,351,151,0,0,0,0,"2021-12-11T15:00:00Z",0,1,0,0,0,0,16,0,18154,0,3,0,0,-5238,208,5446,45,"False",0,16
"9671","Nathan Redmond","MID","Southampton",2.3,0,0,7,0,12,336,151,3,0,5.1,9.8,"2021-12-11T15:00:00Z",90,1,0,0,0,0,16,0,22452,0,3,29,2,1687,4557,2870,59,"False",0,16
"9674","James Ward-Prowse","MID","Southampton",3.2,0,2,33,0,54.2,341,165,2,1,13,52,"2021-12-15T19:30:00Z",90,7,0,0,0,0,17,0,161325,2,2,24,9,-5501,1410,6911,63,"False",0,17
"9675","Adrián San Miguel del Castillo","GK","Liverpool",1.5,0,0,0,0,0,223,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,17501,1,3,0,0,-186,93,279,43,"True",0,17
"9695","Diogo Jota","MID","Liverpool",8.3,0,0,14,0,12.8,240,169,1,1,17.5,37,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,2429414,1,3,125,7,8954,131245,122291,80,"True",0,17
"9697","Armando Broja","FWD","Southampton",2.1,1,3,42,0,10.8,518,165,2,1,8.2,41.4,"2021-12-15T19:30:00Z",69,7,0,0,0,0,17,0,212004,2,2,30,12,-19073,12975,32048,51,"False",0,17
"9703","Harvey Elliott","MID","Liverpool",0,0,0,0,0,0,506,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,6248,1,3,0,0,-35,11,46,53,"True",0,17
"9717","Ainsley Maitland-Niles","MID","Arsenal",0.2,0,0,0,0,0,13,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,4950,0,2,0,0,-80,98,178,52,"True",0,17
"9723","Thomas Partey","MID","Arsenal",2.5,0,0,7,1,6.9,15,161,0,0,3.1,8,"2021-12-15T20:00:00Z",90,19,0,0,0,0,17,0,28093,0,2,16,3,-1008,1489,2497,50,"True",0,17
"9724","Karl Hein","GK","Arsenal",0,0,0,0,0,0,532,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,45160,0,2,0,0,-581,405,986,40,"True",0,17
"9727","Héctor Bellerín","DEF","Arsenal",0,0,0,0,0,0,9,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,18968,0,2,0,0,-104,0,104,48,"True",0,17
"9728","Lucas Torreira","MID","Arsenal",0,0,0,0,0,0,18,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,12028,0,2,0,0,-162,0,162,45,"True",0,17
"9738","Sadio Mané","MID","Liverpool",6.2,1,0,12,0,19.3,230,169,1,0,8,11.8,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,353817,1,3,49,5,-1940,20542,22482,119,"True",0,17
"9739","Conor Bradley","DEF","Liverpool",1.5,0,0,0,0,0,626,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,548,1,3,0,0,-5,29,34,40,"True",0,17
"9740","Edward Nketiah","FWD","Arsenal",0.5,0,0,4,0,1.3,20,161,0,0,0.7,3.2,"2021-12-15T20:00:00Z",8,19,0,0,0,0,17,0,12236,0,2,2,1,87,904,817,54,"True",0,17
"9742","Ben Davies","DEF","Liverpool",0,0,0,0,0,0,248,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,10432,1,3,0,0,-155,0,155,40,"True",0,17
"9746","Theo Walcott","MID","Southampton",0.3,0,0,2,0,0.3,332,165,0,0,0.2,2,"2021-12-15T19:30:00Z",8,7,0,0,0,0,17,0,9542,2,2,0,1,-131,75,206,58,"False",0,17
"9749","Che Adams","FWD","Southampton",0,0,0,0,0,0,345,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,95703,2,2,0,0,-37231,486,37717,68,"False",0,17
"9754","Andrew Robertson","DEF","Liverpool",7.2,0,0,10,0,20,234,169,1,0,3.9,5,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,316063,1,3,14,2,76276,82013,5737,71,"True",0,17
"9762","Bukayo Saka","MID","Arsenal",4,1,0,17,1,52.8,22,161,0,0,12.3,31,"2021-12-15T20:00:00Z",90,19,0,0,0,0,17,0,769163,0,2,39,6,516,30127,29611,62,"True",0,17
"9763","Takumi Minamino","MID","Liverpool",3,0,0,0,0,0,236,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,5053,1,3,0,0,-161,83,244,51,"True",0,17
"9764","Rhys Williams","DEF","Liverpool",0,0,0,0,0,0,247,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,2261,1,3,0,0,-14,0,14,44,"True",0,17
"9768","Cédric Soares","DEF","Arsenal",0,0,0,0,0,0,5,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,13724,0,2,0,0,-199,150,349,42,"True",0,17
"9769","Joseph Gomez","DEF","Liverpool",1.5,0,0,0,0,0,238,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,34310,1,3,0,0,-61,223,284,47,"True",0,17
"9771","Jan Bednarek","DEF","Southampton",1.7,0,0,0,0,0,343,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,58625,2,2,0,0,854,2597,1743,44,"False",0,17
"9773","Fabio Henrique Tavares","MID","Liverpool",3.5,0,0,0,0,0,232,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,60745,1,3,0,0,-649,1043,1692,54,"True",0,17
"9779","Nuno Varela Tavares","DEF","Arsenal",2.2,0,0,3,0,1.1,466,161,0,0,0.2,0.6,"2021-12-15T20:00:00Z",2,19,0,0,0,0,17,0,65475,0,2,0,1,-16518,2235,18753,43,"True",0,17
"9780","Konstantinos Tsimikas","DEF","Liverpool",2.5,0,0,0,0,0,245,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,966079,1,3,0,0,-40393,20998,61391,38,"True",0,17
"9783","Divock Origi","FWD","Liverpool",2.1,0,0,0,0,0,235,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,111556,1,3,0,0,-9287,5722,15009,48,"True",0,17
"9786","Kyle Walker-Peters","DEF","Southampton",1.5,1,0,28,0,21.5,342,165,2,0,6.7,41.8,"2021-12-15T19:30:00Z",90,7,0,0,0,0,17,0,42151,2,2,4,4,-1126,900,2026,48,"False",0,17
"9787","Mohamed Elyounoussi","MID","Southampton",0.5,0,0,0,0,0,517,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,9645,2,2,0,0,-743,87,830,55,"False",0,17
"9788","Ibrahima Konaté","DEF","Liverpool",2.8,0,0,17,0,2.7,243,169,1,0,2,13.6,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,97103,1,3,4,2,-1539,1605,3144,51,"True",0,17
"9791","Aaron Ramsdale","GK","Arsenal",4.8,0,0,18,1,0,559,161,0,0,1,10.4,"2021-12-15T20:00:00Z",90,19,0,0,0,0,17,1,1459440,0,2,0,5,96475,114182,17707,50,"True",1,17
"9795","Albert Sambi Lokonga","MID","Arsenal",0.8,0,0,0,0,0,478,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,13694,0,2,0,0,-819,189,1008,48,"True",0,17
"9798","Alexandre Lacazette","FWD","Arsenal",2.7,1,0,10,1,32,6,161,0,0,13.6,45,"2021-12-15T20:00:00Z",87,19,0,1,0,0,17,0,154047,0,2,59,3,52291,55274,2983,83,"True",0,17
"9800","Mohamed Salah","MID","Liverpool",10,0,1,23,0,20.2,233,169,1,1,10.5,31.2,"2021-12-16T20:00:00Z",73,14,0,0,0,0,17,0,6467029,1,3,54,8,33457,38580,5123,131,"True",0,17
"9806","Neco Williams","DEF","Liverpool",1.5,0,0,0,0,0,246,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,62214,1,3,0,0,-2226,350,2576,39,"True",0,17
"9810","Konstantinos Mavropanos","DEF","Arsenal",0,0,0,0,0,0,24,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,56,0,2,0,0,0,0,0,45,"True",0,17
"9818","Folarin Balogun","FWD","Arsenal",0,0,0,0,0,0,530,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,29142,0,2,0,0,-496,770,1266,48,"True",0,17
"9820","Willian Borges Da Silva","MID","Arsenal",0,0,0,0,0,0,3,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,6943,0,2,0,0,-21,0,21,63,"True",0,17
"9828","Rúnar Alex Rúnarsson","GK","Arsenal",0,0,0,0,0,0,2,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,60494,0,2,0,0,-855,0,855,40,"True",0,17
"9848","Joel Matip","DEF","Liverpool",5.3,0,0,22,0,14.7,224,169,1,0,5.2,20.2,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,234929,1,3,17,2,25176,30209,5033,49,"True",0,17
"9849","Virgil van Dijk","DEF","Liverpool",7.2,0,0,0,0,0,229,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,1716297,1,3,0,0,111303,129114,17811,67,"True",0,17
"9859","Willy Caballero","GK","Southampton",1,0,0,13,0,0,641,165,2,0,3.6,35.6,"2021-12-15T19:30:00Z",90,7,0,0,0,0,17,4,3332,2,2,0,1,902,1502,600,45,"False",1,17
"9862","Stuart Armstrong","MID","Southampton",0,0,0,0,0,0,339,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,9913,2,2,0,0,-162,83,245,58,"False",0,17
"9871","Mattéo Guendouzi","MID","Arsenal",0,0,0,0,0,0,25,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,101,0,2,0,0,0,0,0,45,"True",0,17
"9875","Oriol Romeu Vidal","MID","Southampton",1.3,0,0,7,0,1.9,335,165,2,0,1.1,5.2,"2021-12-15T19:30:00Z",90,7,0,0,0,0,17,0,43299,2,2,4,2,-2186,350,2536,45,"False",0,17
"9884","Pablo Marí","DEF","Arsenal",0,0,0,0,0,0,8,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,8745,0,2,0,0,-76,54,130,42,"True",0,17
"9891","Takehiro Tomiyasu","DEF","Arsenal",4.7,0,2,29,1,21.3,590,161,0,0,4.8,25,"2021-12-15T20:00:00Z",90,19,0,0,0,0,17,0,467111,0,2,2,8,37502,52081,14579,47,"True",0,17
"9905","Kaide Gordon","MID","Liverpool",1.5,0,0,0,0,0,625,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,215,1,3,0,0,13,25,12,45,"True",0,17
"9908","William Saliba","DEF","Arsenal",0,0,0,0,0,0,27,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,212,0,2,0,0,-2,0,2,45,"True",0,17
"9910","Alisson Ramses Becker","GK","Liverpool",6.7,0,0,10,0,0,231,169,1,0,0.8,8.4,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,1,725748,1,3,0,2,27572,37401,9829,60,"True",0,17
"9919","Yan Valery","DEF","Southampton",0,0,0,0,0,0,546,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,40658,2,2,0,0,-384,518,902,39,"False",0,17
"9923","Nathaniel Phillips","DEF","Liverpool",0,0,0,0,0,0,241,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,13142,1,3,0,0,-458,19,477,42,"True",0,17
"9924","Adam Armstrong","FWD","Southampton",0.9,0,0,0,0,0,525,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,237402,2,2,0,0,-67553,1728,69281,59,"False",0,17
"9927","James Milner","MID","Liverpool",2.3,0,0,3,0,0.5,221,169,0,0,0.2,1,"2021-12-16T20:00:00Z",1,14,0,0,0,0,17,0,6986,1,3,0,1,-25,128,153,49,"True",0,17
"9931","Pierre-Emerick Aubameyang","FWD","Arsenal",0,0,0,0,0,0,4,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,181271,0,2,0,0,-53880,3918,57798,96,"True",0,17
"9933","Fraser Forster","GK","Southampton",0,0,0,0,0,0,333,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,56667,2,2,0,0,-1921,82,2003,44,"False",0,17
"9942","Emile Smith Rowe","MID","Arsenal",3,0,0,22,0,12.6,21,161,0,1,6.5,38.2,"2021-12-15T20:00:00Z",24,19,0,0,0,0,17,0,2109000,0,2,14,6,-170704,31148,201852,60,"True",0,17
"9943","Tyler Morton","MID","Liverpool",1.7,0,0,0,0,0,620,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,320,1,3,0,0,-3,17,20,45,"True",0,17
"9950","Tino Livramento","DEF","Southampton",0.6,0,0,7,0,0.9,491,165,2,0,2.2,15.2,"2021-12-15T19:30:00Z",90,7,0,0,0,0,17,0,1730384,2,2,6,0,-128535,12289,140824,45,"False",1,17
"9954","Jack Stephens","DEF","Southampton",0.2,0,0,0,0,0,338,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,4849,2,2,0,0,-23,52,75,44,"False",0,17
"9955","Lyanco Evangelista Silveira Neves Vojnovic","DEF","Southampton",0.8,0,0,8,0,0.3,567,165,2,0,2.5,3,"2021-12-15T19:30:00Z",90,7,0,0,0,0,17,0,1963,2,2,22,0,-120,35,155,44,"False",1,17
"9959","Harry Lewis","GK","Southampton",0,0,0,0,0,0,637,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,1865,2,2,0,0,-369,255,624,40,"False",0,17
"9967","Roberto Firmino","FWD","Liverpool",1.1,1,0,11,0,12.6,228,169,0,0,3.6,17.6,"2021-12-16T20:00:00Z",16,14,0,0,0,0,17,0,182851,1,3,6,4,-2237,854,3091,87,"True",0,17
"9973","Mohamed Naser El Sayed Elneny","MID","Arsenal",1.2,0,0,0,0,0,12,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,33945,0,2,0,0,-1414,1125,2539,44,"True",0,17
"9974","William Smallbone","MID","Southampton",0.3,0,0,11,0,14.2,347,165,2,0,2.6,3.4,"2021-12-15T19:30:00Z",69,7,0,0,0,0,17,0,1572,2,2,8,2,-116,48,164,45,"False",0,17
"9976","Kieran Tierney","DEF","Arsenal",5.2,0,1,28,1,4.3,16,161,0,0,3.1,15.6,"2021-12-15T20:00:00Z",90,19,0,0,0,0,17,0,423827,0,2,11,7,91247,96385,5138,47,"True",0,17
"9979","Arthur Okonkwo","GK","Arsenal",0,0,0,0,0,0,572,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,11452,0,2,0,0,-167,142,309,40,"True",0,17
"9980","Alex McCarthy","GK","Southampton",0,0,0,0,0,0,334,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,261858,2,2,0,0,-53512,247,53759,45,"False",0,17
"10002","Moussa Djenepo","MID","Southampton",0.2,0,0,0,0,10.5,350,165,0,0,1.9,0,"2021-12-15T19:30:00Z",20,7,0,0,0,0,17,0,4378,2,2,9,1,-84,28,112,52,"False",0,17
"10006","Trent Alexander-Arnold","DEF","Liverpool",10.7,0,3,28,0,59,237,169,1,1,12.6,55.6,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,3765872,1,3,11,11,170341,177122,6781,82,"True",0,17
"10007","Michael Obafemi","FWD","Southampton",0,0,0,0,0,0,348,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,241631,2,2,0,0,-6132,0,6132,45,"False",0,17
"10009","Naby Keita","MID","Liverpool",1.7,0,0,1,0,4.7,239,169,0,0,3.3,3.8,"2021-12-16T20:00:00Z",16,14,0,0,0,0,17,0,15290,1,3,24,1,-198,329,527,50,"True",0,17
"10013","Xherdan Shaqiri","MID","Liverpool",0,0,0,0,0,0,226,169,0,0,0,0,"2021-12-16T20:00:00Z",0,14,0,0,0,0,17,0,3519,1,3,0,0,-7,0,7,59,"True",0,17
"10016","Nathan Tella","MID","Southampton",1.5,0,0,4,0,2.1,346,165,2,0,2.1,0,"2021-12-15T19:30:00Z",81,7,0,0,0,0,17,0,5072,2,2,21,2,36,329,293,47,"False",0,17
"10017","Shane Long","FWD","Southampton",0.2,0,0,1,0,0.6,519,165,0,0,2.4,4.2,"2021-12-15T19:30:00Z",20,7,0,0,0,0,17,0,14302,2,2,19,1,56,832,776,54,"False",0,17
"10030","Gabriel Magalhães","DEF","Arsenal",4.5,0,0,25,1,1,23,161,0,0,1.5,10,"2021-12-15T20:00:00Z",90,19,0,0,0,0,17,0,419799,0,2,4,6,102464,114836,12372,52,"True",0,17
"10031","Jordan Henderson","MID","Liverpool",5.5,0,0,15,0,24.5,222,169,1,0,6.2,11.4,"2021-12-16T20:00:00Z",90,14,0,0,0,0,17,0,244274,1,3,26,1,2105,20850,18745,51,"True",1,17
"10033","Ibrahima Diallo","MID","Southampton",0.7,0,0,0,0,0,349,165,0,0,0,0,"2021-12-15T19:30:00Z",0,7,0,0,0,0,17,0,14895,2,2,0,0,-685,170,855,45,"False",0,17
"10034","Calum Chambers","DEF","Arsenal",0,0,0,0,0,0,10,161,0,0,0,0,"2021-12-15T20:00:00Z",0,19,0,0,0,0,17,0,16228,0,2,0,0,-235,107,342,42,"True",0,17
